TeamID	Name	HeroName	Faction	Level	ExtAttribId	HonorLevel	PartnerId1	PartnerId2	PartnerId3	PartnerId4	PartnerLevel	Strength	Vitality	Dexterity	Energy	SkillLevel	SkillID1	SkillID2	SkillID3	SkillID4	SkillID5
457	Võ Thần Điện Thủ Hộ	Kim Bạch An	7	86	10	10	96	81	102	59	81	0	0	0	0	1					
458	Võ Thần Điện Thủ Hộ	Hạng Hoài Hàn	8	86	10	10	96	81	102	59	81	0	0	0	0	1					
459	Võ Thần Điện Thủ Hộ	Mộc Chí Học	9	86	10	10	96	81	102	59	81	0	0	0	0	1					
460	Võ Thần Điện Thủ Hộ	Mộ Thính Phong	10	86	10	10	96	81	102	59	81	0	0	0	0	1					
461	Võ Thần Điện Thủ Hộ	Đông Môn Bân Úy	11	87	10	10	96	81	102	59	82	0	0	0	0	1					
462	Võ Thần Điện Thủ Hộ	Bành Nhạn Hạm	12	87	10	10	96	81	102	59	82	0	0	0	0	1					
463	Võ Thần Điện Thủ Hộ	Hồ Tinh Hán	13	87	10	10	96	81	102	59	82	0	0	0	0	1					
464	Võ Thần Điện Thủ Hộ	Trì Phán Dịch	14	87	10	10	96	81	102	59	82	0	0	0	0	1					
465	Võ Thần Điện Thủ Hộ	Tang Bạch Trúc	15	87	10	10	96	81	102	59	82	0	0	0	0	1					
466	Võ Thần Điện Thủ Hộ	Toàn Ngữ Nhi	16	88	10	10	96	81	102	59	83	0	0	0	0	1					
467	Võ Thần Điện Thủ Hộ	Đường Hùng Bác	17	88	10	10	96	81	102	59	83	0	0	0	0	1					
468	Võ Thần Điện Thủ Hộ	Vi Nguyên Dao	18	88	10	10	96	81	102	59	83	0	0	0	0	1					
469	Võ Thần Điện Thủ Hộ	Hoa Ảo Phong	1	88	10	10	96	81	102	59	83	0	0	0	0	1					
470	Võ Thần Điện Thủ Hộ	Thành Ngạo Dị	2	88	10	10	96	81	102	59	83	0	0	0	0	1					
471	Võ Thần Điện Thủ Hộ	Thạch Anh Duệ	3	89	10	10	96	81	102	59	84	0	0	0	0	1					
472	Võ Thần Điện Thủ Hộ	Tư Hồng Thiệu Quân	4	89	10	10	96	81	102	59	84	0	0	0	0	1					
473	Võ Thần Điện Thủ Hộ	Chu Tư Diểu	5	89	10	10	96	81	102	59	84	0	0	0	0	1					
474	Võ Thần Điện Thủ Hộ	Vũ Văn Ức Nam	6	89	10	10	96	81	102	59	84	0	0	0	0	1					
475	Võ Thần Điện Thủ Hộ	Tư Ngưng Liên	7	89	10	10	96	81	102	59	84	0	0	0	0	1					
476	Võ Thần Điện Thủ Hộ	Mạnh Dĩ Đằng	8	90	11	10	96	81	102	59	85	0	0	0	0	1					
477	Võ Thần Điện Thủ Hộ	Ung Dị Hoè	9	90	11	10	96	81	102	59	85	0	0	0	0	1					
478	Võ Thần Điện Thủ Hộ	Thích Kiên Thành	10	90	11	10	96	81	102	59	85	0	0	0	0	1					
479	Võ Thần Điện Thủ Hộ	Mưu Mộ Nhạn	11	90	11	10	96	81	102	59	85	0	0	0	0	1					
480	Võ Thần Điện Thủ Hộ	Cảnh Dũng Nam	12	90	11	10	96	81	102	59	85	0	0	0	0	1					
481	Võ Thần Điện Thủ Hộ	Du Tu Quân	13	91	11	10	96	81	102	59	86	0	0	0	0	1					
482	Võ Thần Điện Thủ Hộ	Uất Trì Tích Phiến	14	91	11	10	96	81	102	59	86	0	0	0	0	1					
483	Võ Thần Điện Thủ Hộ	Mã Tâm Viễn	15	91	11	10	96	81	102	59	86	0	0	0	0	1					
484	Võ Thần Điện Thủ Hộ	Diêm Thiên Kiêu	16	91	11	10	96	81	102	59	86	0	0	0	0	1					
485	Võ Thần Điện Thủ Hộ	Soái Thư Liễu	17	91	11	10	96	81	102	59	86	0	0	0	0	1					
486	Võ Thần Điện Thủ Hộ	Mạch Bành Bành	18	92	11	10	96	81	102	59	87	0	0	0	0	1					
487	Võ Thần Điện Thủ Hộ	Kết nối với 	1	92	11	10	96	81	102	59	87	0	0	0	0	1					
488	Võ Thần Điện Thủ Hộ	Tư Không Hồng Thâm	2	92	11	10	96	81	102	59	87	0	0	0	0	1					
489	Võ Thần Điện Thủ Hộ	Dị Ký Dao	3	92	11	10	96	81	102	59	87	0	0	0	0	1					
490	Võ Thần Điện Thủ Hộ	Miêu Bạch Hủy	4	92	11	10	96	81	102	59	87	0	0	0	0	1					
491	Võ Thần Điện Thủ Hộ	Thời Tuấn Kiệt	5	93	11	10	96	81	102	59	88	0	0	0	0	1					
492	Võ Thần Điện Thủ Hộ	Quảng Phi Thư	6	93	11	10	96	81	102	59	88	0	0	0	0	1					
493	Võ Thần Điện Thủ Hộ	Khấu Hoa Hàn	7	93	11	10	96	81	102	59	88	0	0	0	0	1					
494	Võ Thần Điện Thủ Hộ	Thuần Vu Lãnh Sương	8	93	11	10	96	81	102	59	88	0	0	0	0	1					
495	Võ Thần Điện Thủ Hộ	Nhậm Ký Linh	9	93	11	10	96	81	102	59	88	0	0	0	0	1					
496	Võ Thần Điện Thủ Hộ	Hà Tự Di	10	94	11	10	96	81	102	59	89	0	0	0	0	1					
497	Võ Thần Điện Thủ Hộ	Gia Phàm Chi	11	94	11	10	96	81	102	59	89	0	0	0	0	1					
498	Võ Thần Điện Thủ Hộ	Tùy Diệc Du	12	94	11	10	96	81	102	59	89	0	0	0	0	1					
499	Võ Thần Điện Thủ Hộ	Quản Sơ Dao	13	94	11	10	96	81	102	59	89	0	0	0	0	1					
500	Võ Thần Điện Thủ Hộ	Tiêu Hạo Bác	14	94	11	10	96	81	102	59	89	0	0	0	0	1					
501	Võ Thần Điện Thủ Hộ	Tìm	15	95	11	11	96	81	102	59	90	0	0	0	0	1					
502	Võ Thần Điện Thủ Hộ	Tây Môn Linh An	16	95	11	11	96	81	102	59	90	0	0	0	0	1					
503	Võ Thần Điện Thủ Hộ	Bốc Hải Đông	17	95	11	11	96	81	102	59	90	0	0	0	0	1					
504	Võ Thần Điện Thủ Hộ	Uất Trì Lương Hàn	18	95	11	11	96	81	102	59	90	0	0	0	0	1					
505	Võ Thần Điện Thủ Hộ	Vinh Hạ Chân	1	95	11	11	96	81	102	59	90	0	0	0	0	1					
506	Võ Thần Điện Thủ Hộ	Đơn Vu Lạc Phàm	2	96	11	11	96	81	102	59	91	0	0	0	0	1					
507	Võ Thần Điện Thủ Hộ	Lang Bán An	3	96	11	11	96	81	102	59	91	0	0	0	0	1					
508	Võ Thần Điện Thủ Hộ	Phan Trạch Ngữ	4	96	11	11	96	81	102	59	91	0	0	0	0	1					
509	Võ Thần Điện Thủ Hộ	Đơn Vu Nguyên Tư	5	96	11	11	96	81	102	59	91	0	0	0	0	1					
510	Võ Thần Điện Thủ Hộ	Minh Khiếu Phú	6	96	11	11	96	81	102	59	91	0	0	0	0	1					
511	Võ Thần Điện Thủ Hộ	Ngao Tử Mặc	7	97	11	11	96	81	102	59	92	0	0	0	0	1					
512	Võ Thần Điện Thủ Hộ	Doãn Cô Lăng	8	97	11	11	96	81	102	59	92	0	0	0	0	1					
513	Võ Thần Điện Thủ Hộ	Cốc Khiếu Thao	9	97	11	11	96	81	102	59	92	0	0	0	0	1					
514	Võ Thần Điện Thủ Hộ	Vu Mặc Tuyên	10	97	11	11	96	81	102	59	92	0	0	0	0	1					
515	Võ Thần Điện Thủ Hộ	Hồ Đại Linh	11	97	11	11	96	81	102	59	92	0	0	0	0	1					
516	Võ Thần Điện Thủ Hộ	Miêu Thanh Hàn	12	98	11	11	96	81	102	59	93	0	0	0	0	1					
517	Võ Thần Điện Thủ Hộ	Lăng Tu Vi	13	98	11	11	96	81	102	59	93	0	0	0	0	1					
518	Võ Thần Điện Thủ Hộ	Thuần Vu Ức Phong	14	98	11	11	96	81	102	59	93	0	0	0	0	1					
519	Võ Thần Điện Thủ Hộ	Khói Trì Hoãn	15	98	11	11	96	81	102	59	93	0	0	0	0	1					
520	Võ Thần Điện Thủ Hộ	Phòng Hưng Đằng	16	98	11	11	96	81	102	59	93	0	0	0	0	1					
521	Võ Thần Điện Thủ Hộ	Hình Tích Hàn	17	99	11	11	96	81	102	59	94	0	0	0	0	1					
522	Võ Thần Điện Thủ Hộ	Trịnh Dạ Dục	18	99	11	11	96	81	102	59	94	0	0	0	0	1					
523	Võ Thần Điện Thủ Hộ	Mễ Hòa Hiệp	1	99	11	11	96	81	102	59	94	0	0	0	0	1					
524	Võ Thần Điện Thủ Hộ	Thương Tư Ngự	2	99	11	11	96	81	102	59	94	0	0	0	0	1					
525	Võ Thần Điện Thủ Hộ	Đào An Ba	3	99	11	11	96	81	102	59	94	0	0	0	0	1					
526	Võ Thần Điện Thủ Hộ	Quế Đạt An	4	100	12	11	96	81	102	59	95	0	0	0	0	1					
527	Võ Thần Điện Thủ Hộ	Du Tu Văn	5	100	12	11	96	81	102	59	95	0	0	0	0	1					
528	Võ Thần Điện Thủ Hộ	Liêu Hoằng Thâm	6	100	12	11	96	81	102	59	95	0	0	0	0	1					
529	Võ Thần Điện Thủ Hộ	Lê Cảnh Diệu	7	100	12	11	96	81	102	59	95	0	0	0	0	1					
530	Võ Thần Điện Thủ Hộ	Dụ Thiên Canh	8	100	12	11	96	81	102	59	95	0	0	0	0	1					
531	Võ Thần Điện Thủ Hộ	Sư Ân Yên	9	101	12	11	96	81	102	59	96	0	0	0	0	1					
532	Võ Thần Điện Thủ Hộ	Uyển Diệp Hách	10	101	12	11	96	81	102	59	96	0	0	0	0	1					
533	Võ Thần Điện Thủ Hộ	Mã Phong Đức	11	101	12	11	96	81	102	59	96	0	0	0	0	1					
534	Võ Thần Điện Thủ Hộ	Tuân Vũ Ấm	12	101	12	11	96	81	102	59	96	0	0	0	0	1					
535	Võ Thần Điện Thủ Hộ	Vu Thành Lễ	13	101	12	11	96	81	102	59	96	0	0	0	0	1					
536	Võ Thần Điện Thủ Hộ	Địch Kỳ Thúy	14	102	12	11	96	81	102	59	97	0	0	0	0	1					
537	Võ Thần Điện Thủ Hộ	Trịnh Đại Linh	15	102	12	11	96	81	102	59	97	0	0	0	0	1					
538	Võ Thần Điện Thủ Hộ	Lăng Dương Sóc	16	102	12	11	96	81	102	59	97	0	0	0	0	1					
539	Võ Thần Điện Thủ Hộ	Lưu Quân Hạo	17	102	12	11	96	81	102	59	97	0	0	0	0	1					
540	Võ Thần Điện Thủ Hộ	Phiền Bạch Phàm	18	102	12	11	96	81	102	59	97	0	0	0	0	1					
541	Võ Thần Điện Thủ Hộ	Tôn Minh Húc	1	103	12	11	96	81	102	59	98	0	0	0	0	1					
542	Võ Thần Điện Thủ Hộ	Bàng Tòng Ngưng	2	103	12	11	96	81	102	59	98	0	0	0	0	1					
543	Võ Thần Điện Thủ Hộ	Khổng Chính Nghị	3	103	12	11	96	81	102	59	98	0	0	0	0	1					
544	Võ Thần Điện Thủ Hộ	Cù Vĩnh Khang	4	103	12	11	96	81	102	59	98	0	0	0	0	1					
545	Võ Thần Điện Thủ Hộ	Ông Kỳ Lược	5	103	12	11	96	81	102	59	98	0	0	0	0	1					
546	Võ Thần Điện Thủ Hộ	Nguyên Liên Đằng	6	104	12	11	96	81	102	59	99	0	0	0	0	1					
547	Võ Thần Điện Thủ Hộ	Lặc Bằng Hưng	7	104	12	11	96	81	102	59	99	0	0	0	0	1					
548	Võ Thần Điện Thủ Hộ	Từ Hàn Tảo	8	104	12	11	96	81	102	59	99	0	0	0	0	1					
549	Võ Thần Điện Thủ Hộ	Công Dã Hạ Thu	9	104	12	11	96	81	102	59	99	0	0	0	0	1					
550	Võ Thần Điện Thủ Hộ	Khổng Hựu Liên	10	104	12	11	96	81	102	59	99	0	0	0	0	1					
551	Võ Thần Điện Thủ Hộ	Mâu Mặc Dao	11	105	12	12	96	81	102	59	100	0	0	0	0	1					
552	Võ Thần Điện Thủ Hộ	Mưu Dị Văn	12	105	12	12	96	81	102	59	100	0	0	0	0	1					
553	Võ Thần Điện Thủ Hộ	Quách Hãn Nguyệt	13	105	12	12	96	81	102	59	100	0	0	0	0	1					
554	Võ Thần Điện Thủ Hộ	Cữu An Nhiên	14	105	12	12	96	81	102	59	100	0	0	0	0	1					
555	Võ Thần Điện Thủ Hộ	Ngân Vũ Văn	15	105	12	12	96	81	102	59	100	0	0	0	0	1					
556	Võ Thần Điện Thủ Hộ	Mẫn Đan Khiếu	16	106	12	12	96	81	102	59	101	0	0	0	0	1					
557	Võ Thần Điện Thủ Hộ	Lê Anh Ngạn	17	106	12	12	96	81	102	59	101	0	0	0	0	1					
558	Võ Thần Điện Thủ Hộ	Hình Niệm Thao	18	106	12	12	96	81	102	59	101	0	0	0	0	1					
559	Võ Thần Điện Thủ Hộ	Cung Tinh Kiếm	1	106	12	12	96	81	102	59	101	0	0	0	0	1					
560	Võ Thần Điện Thủ Hộ	Thuần Vu Văn Xương	2	106	12	12	96	81	102	59	101	0	0	0	0	1					
561	Võ Thần Điện Thủ Hộ	Gia Hòa An	3	107	12	12	96	81	102	59	102	0	0	0	0	1					
562	Võ Thần Điện Thủ Hộ	Cảnh Bình Đoan	4	107	12	12	96	81	102	59	102	0	0	0	0	1					
563	Võ Thần Điện Thủ Hộ	Lăng Gia Chí	5	107	12	12	96	81	102	59	102	0	0	0	0	1					
564	Võ Thần Điện Thủ Hộ	Địch Nhĩ Liễu	6	107	12	12	96	81	102	59	102	0	0	0	0	1					
565	Võ Thần Điện Thủ Hộ	Tuân Bán Song	7	107	12	12	96	81	102	59	102	0	0	0	0	1					
566	Võ Thần Điện Thủ Hộ	Lý Vũ Chính	8	108	12	12	96	81	102	59	103	0	0	0	0	1					
567	Võ Thần Điện Thủ Hộ	Đằng Nguy Ngang	9	108	12	12	96	81	102	59	103	0	0	0	0	1					
568	Võ Thần Điện Thủ Hộ	Văn Chí Minh	10	108	12	12	96	81	102	59	103	0	0	0	0	1					
569	Võ Thần Điện Thủ Hộ	Hầu Tiếu Nam	11	108	12	12	96	81	102	59	103	0	0	0	0	1					
570	Võ Thần Điện Thủ Hộ	Đông Quách An Tường	12	108	12	12	96	81	102	59	103	0	0	0	0	1					
571	Võ Thần Điện Thủ Hộ	Sử Hoài Liên	13	109	12	12	96	81	102	59	104	0	0	0	0	1					
572	Võ Thần Điện Thủ Hộ	Liêm Bác Siêu	14	109	12	12	96	81	102	59	104	0	0	0	0	1					
573	Võ Thần Điện Thủ Hộ	Biện Phong Bật	15	109	12	12	96	81	102	59	104	0	0	0	0	1					
574	Võ Thần Điện Thủ Hộ	Tần Đại Phàm	16	109	12	12	96	81	102	59	104	0	0	0	0	1					
575	Võ Thần Điện Thủ Hộ	Liêm Linh Phiến	17	109	12	12	96	81	102	59	104	0	0	0	0	1					
576	Võ Thần Điện Thủ Hộ	Đường Lãnh Chính	18	110	13	12	96	81	102	59	105	0	0	0	0	1					
577	Võ Thần Điện Thủ Hộ	Hoa Hạo Đại	1	110	13	12	96	81	102	59	105	0	0	0	0	1					
578	Võ Thần Điện Thủ Hộ	Tiết Bái Cần	2	110	13	12	96	81	102	59	105	0	0	0	0	1					
579	Võ Thần Điện Thủ Hộ	Đơn Phỏng Phong	3	110	13	12	96	81	102	59	105	0	0	0	0	1					
580	Võ Thần Điện Thủ Hộ	Phí Hoa Áo	4	110	13	12	96	81	102	59	105	0	0	0	0	1					
581	Võ Thần Điện Thủ Hộ	Hàn Hướng Hoè	5	111	13	12	96	81	102	59	106	0	0	0	0	1					
582	Võ Thần Điện Thủ Hộ	Vu Minh Trí	6	111	13	12	96	81	102	59	106	0	0	0	0	1					
583	Võ Thần Điện Thủ Hộ	Phí Quang Dự	7	111	13	12	96	81	102	59	106	0	0	0	0	1					
584	Võ Thần Điện Thủ Hộ	Ân Thu Tiếu	8	111	13	12	96	81	102	59	106	0	0	0	0	1					
585	Võ Thần Điện Thủ Hộ	Mộ Dung Dị Dung	9	111	13	12	96	81	102	59	106	0	0	0	0	1					
586	Võ Thần Điện Thủ Hộ	Ô Anh Tư	10	112	13	12	96	81	102	59	107	0	0	0	0	1					
587	Võ Thần Điện Thủ Hộ	Nghiêm Đoan Khiếu	11	112	13	12	96	81	102	59	107	0	0	0	0	1					
588	Võ Thần Điện Thủ Hộ	Hoàng Thiên Công	12	112	13	12	96	81	102	59	107	0	0	0	0	1					
589	Võ Thần Điện Thủ Hộ	Giản Mặc Trúc	13	112	13	12	96	81	102	59	107	0	0	0	0	1					
590	Võ Thần Điện Thủ Hộ	Bùi Đạt Hàn	14	112	13	12	96	81	102	59	107	0	0	0	0	1					
591	Võ Thần Điện Thủ Hộ	Tư Mã Nguyên Thanh	15	113	13	12	96	81	102	59	108	0	0	0	0	1					
592	Võ Thần Điện Thủ Hộ	Lâm Thủy Hà	16	113	13	12	96	81	102	59	108	0	0	0	0	1					
593	Võ Thần Điện Thủ Hộ	Giang Nguyên Cơ	17	113	13	12	96	81	102	59	108	0	0	0	0	1					
594	Võ Thần Điện Thủ Hộ	Đới Lãnh Tuyết	18	113	13	12	96	81	102	59	108	0	0	0	0	1					
595	Võ Thần Điện Thủ Hộ	Vu Tuyết Thu	1	113	13	12	96	81	102	59	108	0	0	0	0	1					
596	Võ Thần Điện Thủ Hộ	Nhạc Minh Triết	2	114	13	12	96	81	102	59	109	0	0	0	0	1					
597	Võ Thần Điện Thủ Hộ	Hình Thủy Nhi	3	114	13	12	96	81	102	59	109	0	0	0	0	1					
598	Võ Thần Điện Thủ Hộ	Triệu Sơn Phú	4	114	13	12	96	81	102	59	109	0	0	0	0	1					
599	Võ Thần Điện Thủ Hộ	Dụ Lạc Du	5	114	13	12	96	81	102	59	109	0	0	0	0	1					
600	Võ Thần Điện Thủ Hộ	Lữ Tử Trạc	6	114	13	12	96	81	102	59	109	0	0	0	0	1					
601	Võ Thần Điện Thủ Hộ	Quan Thư Cầm	7	115	13	13	96	81	102	59	110	0	0	0	0	1					
602	Võ Thần Điện Thủ Hộ	Cung Chí Thành	8	115	13	13	96	81	102	59	110	0	0	0	0	1					
603	Võ Thần Điện Thủ Hộ	Tả Khâu Hàn Lâm	9	115	13	13	96	81	102	59	110	0	0	0	0	1					
604	Võ Thần Điện Thủ Hộ	Trọng Tôn Hoằng Viễn	10	115	13	13	96	81	102	59	110	0	0	0	0	1					
605	Võ Thần Điện Thủ Hộ	Chương Ức Đạt	11	115	13	13	96	81	102	59	110	0	0	0	0	1					
606	Võ Thần Điện Thủ Hộ	Độc Cô Tuấn Dự	12	116	13	13	96	81	102	59	110	0	0	0	0	1					
607	Võ Thần Điện Thủ Hộ	Nghiêm Nhuệ Tinh	13	116	13	13	96	81	102	59	110	0	0	0	0	1					
608	Võ Thần Điện Thủ Hộ	Loan Mịch Vân	14	116	13	13	96	81	102	59	110	0	0	0	0	1					
609	Võ Thần Điện Thủ Hộ	Tư Mã Diệc Toàn	15	116	13	13	96	81	102	59	110	0	0	0	0	1					
610	Võ Thần Điện Thủ Hộ	Đoạn Ức Tuyết	16	116	13	13	96	81	102	59	110	0	0	0	0	1					
611	Võ Thần Điện Thủ Hộ	Mục Mặc Dung	17	117	13	13	96	81	102	59	110	0	0	0	0	1					
612	Võ Thần Điện Thủ Hộ	Thẩm Tinh Hỏa	18	117	13	13	96	81	102	59	110	0	0	0	0	1					
613	Võ Thần Điện Thủ Hộ	Lệnh Hồ Tư Phong	1	117	13	13	96	81	102	59	110	0	0	0	0	1					
614	Võ Thần Điện Thủ Hộ	Mộ Hàn Tùng	2	117	13	13	96	81	102	59	110	0	0	0	0	1					
615	Võ Thần Điện Thủ Hộ	Hạ Hòa Quang	3	117	13	13	96	81	102	59	110	0	0	0	0	1					
616	Võ Thần Điện Thủ Hộ	Mục Hồng Hi	4	118	13	13	96	81	102	59	110	0	0	0	0	1					
617	Võ Thần Điện Thủ Hộ	Tô Hoằng Văn	5	118	13	13	96	81	102	59	110	0	0	0	0	1					
618	Võ Thần Điện Thủ Hộ	Ung Gia Tứ	6	118	13	13	96	81	102	59	110	0	0	0	0	1					
619	Võ Thần Điện Thủ Hộ	Ngũ Hưng Nghiệp	7	118	13	13	96	81	102	59	110	0	0	0	0	1					
620	Võ Thần Điện Thủ Hộ	Hình Nghi Nhân	8	118	13	13	96	81	102	59	110	0	0	0	0	1					
621	Võ Thần Điện Thủ Hộ	Khương Gia Thụ	9	119	13	13	96	81	102	59	110	0	0	0	0	1					
622	Võ Thần Điện Thủ Hộ	Đông Môn Tư Tuyên	10	119	13	13	96	81	102	59	110	0	0	0	0	1					
623	Võ Thần Điện Thủ Hộ	Tần Nhạn Lục	11	119	13	13	96	81	102	59	110	0	0	0	0	1					
624	Võ Thần Điện Thủ Hộ	Xa Ánh Chân	12	119	13	13	96	81	102	59	110	0	0	0	0	1					
625	Võ Thần Điện Thủ Hộ	La Tài Lương	13	119	13	13	96	81	102	59	110	0	0	0	0	1					
626	Võ Thần Điện Thủ Hộ	Hùng Mặc Vân	14	120	14	13	96	81	102	59	110	0	0	0	0	1					
627	Võ Thần Điện Thủ Hộ	Diêm Tuyết Dung	15	120	14	13	96	81	102	59	110	0	0	0	0	1					
628	Võ Thần Điện Thủ Hộ	Hạng Kỳ Thắng	16	120	14	13	96	81	102	59	110	0	0	0	0	1					
629	Võ Thần Điện Thủ Hộ	Tư Hồng Thu Phiến	17	120	14	13	96	81	102	59	110	0	0	0	0	1					
630	Võ Thần Điện Thủ Hộ	Nghiêm Dĩ Quân	18	120	14	13	96	81	102	59	110	0	0	0	0	1					
631	Võ Thần Điện Thủ Hộ	Sái Thi Đan	1	121	14	13	96	81	102	59	110	0	0	0	0	1					
632	Võ Thần Điện Thủ Hộ	Long Bác Hãn	2	121	14	13	96	81	102	59	110	0	0	0	0	1					
633	Võ Thần Điện Thủ Hộ	Y Phỏng Cầm	3	121	14	13	96	81	102	59	110	0	0	0	0	1					
634	Võ Thần Điện Thủ Hộ	Tiêu Hòa Tụng	4	121	14	13	96	81	102	59	110	0	0	0	0	1					
635	Võ Thần Điện Thủ Hộ	Quách Hòa Dục	5	121	14	13	96	81	102	59	110	0	0	0	0	1					
636	Võ Thần Điện Thủ Hộ	Giản Hiểu Bác	6	122	14	13	96	81	102	59	110	0	0	0	0	1					
637	Võ Thần Điện Thủ Hộ	Tống Dương Vũ	7	122	14	13	96	81	102	59	110	0	0	0	0	1					
638	Võ Thần Điện Thủ Hộ	Mã Linh Phiến	8	122	14	13	96	81	102	59	110	0	0	0	0	1					
639	Võ Thần Điện Thủ Hộ	Nhạc Mẫn Duệ	9	122	14	13	96	81	102	59	110	0	0	0	0	1					
640	Võ Thần Điện Thủ Hộ	Từ Linh Tùng	10	122	14	13	96	81	102	59	110	0	0	0	0	1					
641	Võ Thần Điện Thủ Hộ	Khấu Túy Liễu	11	123	14	13	96	81	102	59	110	0	0	0	0	1					
642	Võ Thần Điện Thủ Hộ	Tư Mã Minh Hiên	12	123	14	13	96	81	102	59	110	0	0	0	0	1					
643	Võ Thần Điện Thủ Hộ	Diệp Hàn Tảo	13	123	14	13	96	81	102	59	110	0	0	0	0	1					
644	Võ Thần Điện Thủ Hộ	Hình Tuấn Triết	14	123	14	13	96	81	102	59	110	0	0	0	0	1					
645	Võ Thần Điện Thủ Hộ	Lư Khưu Kiên Bạch	15	123	14	13	96	81	102	59	110	0	0	0	0	1					
646	Võ Thần Điện Thủ Hộ	Bốc Kỳ Thụy	16	124	14	13	96	81	102	59	110	0	0	0	0	1					
647	Võ Thần Điện Thủ Hộ	Lâm Nhã Kiện	17	124	14	13	96	81	102	59	110	0	0	0	0	1					
648	Võ Thần Điện Thủ Hộ	Soái Văn Thạch	18	124	14	13	96	81	102	59	110	0	0	0	0	1					
649	Võ Thần Điện Thủ Hộ	Ô Tiếu Hòe	1	124	14	13	96	81	102	59	110	0	0	0	0	1					
650	Võ Thần Điện Thủ Hộ	Vũ Vĩ Kỳ	2	124	14	13	96	81	102	59	110	0	0	0	0	1					
651	Võ Thần Điện Thủ Hộ	Giả Hưng Đằng	3	125	14	14	96	81	102	59	110	0	0	0	0	1					
652	Võ Thần Điện Thủ Hộ	Kha Diệp Thước	4	125	14	14	96	81	102	59	110	0	0	0	0	1					
653	Võ Thần Điện Thủ Hộ	Bảo Nhã Đạt	5	125	14	14	96	81	102	59	110	0	0	0	0	1					
654	Võ Thần Điện Thủ Hộ	Mai Mịch Song	6	125	14	14	96	81	102	59	110	0	0	0	0	1					
655	Võ Thần Điện Thủ Hộ	Cù Duệ Thức	7	125	14	14	96	81	102	59	110	0	0	0	0	1					
656	Võ Thần Điện Thủ Hộ	Lỗ Thừa Cơ	8	126	14	14	96	81	102	59	110	0	0	0	0	1					
657	Võ Thần Điện Thủ Hộ	Kim Bạch An	9	126	14	14	96	81	102	59	110	0	0	0	0	1					
658	Võ Thần Điện Thủ Hộ	Hạng Hoài Hàn	10	126	14	14	96	81	102	59	110	0	0	0	0	1					
659	Võ Thần Điện Thủ Hộ	Mộc Chí Học	11	126	14	14	96	81	102	59	110	0	0	0	0	1					
660	Võ Thần Điện Thủ Hộ	Mộ Thính Phong	12	126	14	14	96	81	102	59	110	0	0	0	0	1					
661	Võ Thần Điện Thủ Hộ	Đông Môn Bân Úy	13	127	14	14	96	81	102	59	110	0	0	0	0	1					
662	Võ Thần Điện Thủ Hộ	Bành Nhạn Hạm	14	127	14	14	96	81	102	59	110	0	0	0	0	1					
663	Võ Thần Điện Thủ Hộ	Hồ Tinh Hán	15	127	14	14	96	81	102	59	110	0	0	0	0	1					
664	Võ Thần Điện Thủ Hộ	Trì Phán Dịch	16	127	14	14	96	81	102	59	110	0	0	0	0	1					
665	Võ Thần Điện Thủ Hộ	Tang Bạch Trúc	17	127	14	14	96	81	102	59	110	0	0	0	0	1					
666	Võ Thần Điện Thủ Hộ	Toàn Ngữ Nhi	18	128	14	14	96	81	102	59	110	0	0	0	0	1					
667	Võ Thần Điện Thủ Hộ	Đường Hùng Bác	1	128	14	14	96	81	102	59	110	0	0	0	0	1					
668	Võ Thần Điện Thủ Hộ	Vi Nguyên Dao	2	128	14	14	96	81	102	59	110	0	0	0	0	1					
669	Võ Thần Điện Thủ Hộ	Hoa Ảo Phong	3	128	14	14	96	81	102	59	110	0	0	0	0	1					
670	Võ Thần Điện Thủ Hộ	Thành Ngạo Dị	4	128	14	14	96	81	102	59	110	0	0	0	0	1					
671	Võ Thần Điện Thủ Hộ	Thạch Anh Duệ	5	129	14	14	96	81	102	59	110	0	0	0	0	1					
672	Võ Thần Điện Thủ Hộ	Tư Hồng Thiệu Quân	6	129	14	14	96	81	102	59	110	0	0	0	0	1					
673	Võ Thần Điện Thủ Hộ	Chu Tư Diểu	7	129	14	14	96	81	102	59	110	0	0	0	0	1					
674	Võ Thần Điện Thủ Hộ	Vũ Văn Ức Nam	8	129	14	14	96	81	102	59	110	0	0	0	0	1					
675	Võ Thần Điện Thủ Hộ	Tư Ngưng Liên	9	129	14	14	96	81	102	59	110	0	0	0	0	1					
676	Võ Thần Điện Thủ Hộ	Mạnh Dĩ Đằng	10	130	15	14	96	81	102	59	110	0	0	0	0	1					
677	Võ Thần Điện Thủ Hộ	Ung Dị Hoè	11	130	15	14	96	81	102	59	110	0	0	0	0	1					
678	Võ Thần Điện Thủ Hộ	Thích Kiên Thành	12	130	15	14	96	81	102	59	110	0	0	0	0	1					
679	Võ Thần Điện Thủ Hộ	Mưu Mộ Nhạn	13	130	15	14	96	81	102	59	110	0	0	0	0	1					
680	Võ Thần Điện Thủ Hộ	Cảnh Dũng Nam	14	130	15	14	96	81	102	59	110	0	0	0	0	1					
681	Võ Thần Điện Thủ Hộ	Du Tu Quân	15	131	15	14	96	81	102	59	110	0	0	0	0	1					
682	Võ Thần Điện Thủ Hộ	Uất Trì Tích Phiến	16	131	15	14	96	81	102	59	110	0	0	0	0	1					
