Index	TemplateID	Name	Kind	Camp	ClassName	ScriptParam	NpcResID	FaceID	BigFaceID	ReviveFrame	NpcAttribID	NormalSkill1	NormalSkillLevel1	NormalSkill2	NormalSkillLevel2	NormalSkill3	NormalSkillLevel3	VisionRadius	ActiveRadius	AiFile	Treasure	DropFile	FightMode	RunSpeed	BloodStyle	ForbitMove	TitleID	AuraSkillId	AuraSkillLevel	StartActEvent	Tag	DropType	DefaultDialog	WalkSpeed	NameColor	Experience	GouHuoRate	TransBossNpcTID	TransBossRate	IsNotShowShadow	FixExperience	IsNotBYStealLife	SyncFirst	Sex
Fb_8_4_4	1928	Nam Cung Phi	0	0	FubenDeath		5027		993		217	2720	1	91	1			1000	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	3									20	2									
Fb_8_4_5	1929	Triệu Thăng Quyền	0	0	FubenDeath		1109		993		217	57	1	91	1			1000	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	3									20	2									
Fb_8_4_6	1933	Hộ Viện Tinh Anh	0	1	FubenDeath		152		993		214	2722	1	91	1	2393	1	1000	1500	Setting/Npc/Ai/CommonSkill.ini			1	15	1										3									
Fb_8_5_1	1930	Đường Môn Đệ Tử	0	1	FubenDeath		164		993		212	41	1					1000	1500	Setting/Npc/Ai/CommonActive.ini			1	15	1										1									
Fb_8_5_2	1931	Đường Môn Tinh Anh	0	1	FubenDeath		165		993		214	2723	1	91	1	45	1	1000	1500	Setting/Npc/Ai/CommonSkill.ini			1	15	1										3									
Fb_8_5_3	1932	Đường Tiêu	0	1	FubenDeath		23		993		217	2718	1	91	1	2437	1	1000	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	2										4									
Fb_8_5_4	2536	Đường Môn Giáp Tử	6	1	FubenDeath		645		993		214							100	100	Setting/Npc/Ai/CommonActive.ini			1	0	3	1																		
Fb_10_1_1	2555	Bẫy Nước Độc	6	1	FubenDeath		456		993		214	2468	15										1																					
Fb_10_1_2	2554	Tú Thực Cơ Quan Nhân	0	1	FubenDeath		20		993		217	21	1	91	1			1000	1500	Setting/Npc/Ai/fuben/Boss25.ini			1	20	2										4									
Fb_10_1_3	2553	Kỹ năng	6	1	FubenDeath		469		993		214												1	0	1	1														1				
Fb_10_2_1	2609	Lôi Đồng	0	1	FubenDeath		174		993		217	2365	1	91	1			1000	1500	Setting/Npc/Ai/whitetigerfuben/floor_2_boss.ini			0	20	2										4									
Fb_10_2_2	2610	Tích Lịch Đường Thủ Vệ	0	1	FubenDeath		120		993		213	21	1					850	850	Setting/Npc/Ai/CommonActive.ini			1	20	1										1									
Fb_10_2_3	2611	Tích Lịch Đường Đệ Tử	0	1	FubenDeath		123		993		212	166	1					850	850	Setting/Npc/Ai/CommonActive.ini			1	20	1										1									
Fb_10_2_4	2612	Tích Lịch Đường Cao Thủ	0	1	FubenDeath		124		993		214	23	1	91	1			850	850	Setting/Npc/Ai/CommonActive.ini			1	20	1										3									
Fb_10_2_5	2613	Thánh Kỳ	0	1	FubenDeath		505		993		213	21	1	91	1	2400	5						1	0	1		3013								3									
Fb_10_2_6	2614	Lôi Hoảng	0	1	FubenDeath		174		993		216	2365	1	91	1			1000	1500	Setting/Npc/Ai/whitetigerfuben/floor_2_boss.ini			0	20	2										4									
Fb_10_3_1	2615	Sơn Trang Hộ Vệ	0	1	FubenDeath		151		993		212	2711	1					1000	1500	Setting/Npc/Ai/CommonActive.ini			1	15	1										1									
Fb_10_3_2	2616	Sơn Trang Tinh Nhuệ	0	1	FubenDeath		134		993		214	21	1	91	1			1000	1500	Setting/Npc/Ai/CommonSkill.ini			1	15	1										3									
Fb_10_3_3	2617	Dị Vực Lực Sĩ	0	1	FubenDeath		369		993		342	4868	1					1000	1500	Setting/Npc/Ai/CommonSkill.ini			1	8	1										4									
Fb_10_3_4	2618	Thiệu Kỵ Phong	0	1	FubenDeath		199		993		218	2929	1	2382	1	91	1	1500	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	2										5									
Fb_10_3_5	2619	Nam Cung Phi	0	0	FubenDeath		27		993		217	21	1	91	1			1500	1500	Setting/Npc/Ai/CommonSkill.ini			0	20	3										2									
Fb_10_3_6	2620	Thu Y Thủy	0	0	FubenDeath		158		993		217												0	20	3	1									2									
Fb_10_3_7	2621	Triệu Vô Song	0	0	FubenDeath		127		993		217												0	20	3	1									2									
Fb_10_3_8	2622	Đường Ảnh	0	0	FubenDeath		119		993		217												0	20	3	1									2									
Fb_10_3_9	2623	Sài Tung	0	0	FubenDeath		132		993		217												0	20	3	1									2									
Fb_10_4_1	2631	Triệu Tiết	0	1	FubenDeath		153		993		217	2928	1	2393	1	91	1	1000	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	2										4									
Fb_10_4_2	2632	Vệ Đội Trưởng	0	1	FubenDeath		150		993		214	21	1	91	1	170	1	1000	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	1										3									
Fb_10_4_3	2633	Liêm Thương Vệ	0	1	FubenDeath		151		993		212	21	1					1000	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	1										1									
Fb_10_4_4	2634	Ngự Xạ Vệ	0	1	FubenDeath		152		993		212	2722	1	91	1	2393	1	1000	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	1										1									
Fb_10_4_5	2647	Cơ Quan	2	0	FubenDialog	4,Đang mở...	467	995	300		212							560	980				1	0		1					NoTurn													
Fb_10_5_1	2635	Gia Luật Tị Li	0	1	FubenDeath		122		993		217	3137	1	91	1			1000	1500	Setting/Npc/Ai/random/pilihuo.ini			1	20	2										4									
Fb_10_5_2	2636	Thiên Nhẫn Tinh Anh	0	1	FubenDeath		121		993		215	1342	1	91	1			1000	1500	Setting/Npc/Ai/fuben/Boss5.ini			1	20	1										3									
Fb_10_5_3	2637	Đệ Tử Thiên Nhẫn	0	1	FubenDeath		373		993		212	170	1	30	1	91	1	1000	1000	Setting/Npc/Ai/CommonSkill.ini			1	20	1										1									
Fb_10_5_4	2641	Cơ Quan	2	0	FubenDialog	4,Đang mở...	377	995	300		212							560	980				1	0		1					NoTurn													
Fb_10_5_5	2642	Bỏ kỹ năng	6	1	FubenDeath		469		993		212							1000	1000	Setting/Npc/Ai/CommonActive.ini			1	0		1																		
Fb_10_6_1	2643	Hoàn Nhan Hồng Liệt	0	1	FubenDeath		31		993		218	3137	1	91	1			1000	1500	Setting/Npc/Ai/random/pilihuo.ini			1	20	2										6									
Fb_10_6_2	2644	Hoàn Nhan Hồng Liệt	0	1	FubenDeath		31		993		216	3137	1	91	1			1000	1500	Setting/Npc/Ai/random/pilihuo.ini			1	20	2										6									
Fb_10_6_3	2645	Hoàn Nhan Hồng Liệt	0	1	FubenDeath		31		993		214	3137	1	91	1			1000	1500	Setting/Npc/Ai/random/pilihuo.ini			1	20	2										6									
Fb_10_6_4	2646	Nam Cung Phi	0	0	FubenDeath		27		993		217	21	1	91	1			1500	1500	Setting/Npc/Ai/CommonSkill.ini			0	20	3										2									
WLDS01_xianjing1	2722	Bẫy Toàn Phong	6	1	FubenDeath		469		993		218							1500	1500				1	20	3			3106	10						1									
WLDS01_xianjing2	2723	Bẫy Nước Độc	6	1	FubenDeath		456		993		218	2468	30					1500	1500				1	20	3										1									
WLDS01_jiguan	2724	Xạ Tiễn Cơ Quan	6	1	FubenDeath		467		993		218							1500	1500				1	20	3										1									
WLDS01_jinbing	2725	Tuần La Kim Binh	0	1	FubenDeath		1127		993		218	2928	1	91	1			270	1500	Setting/Npc/Ai/CommonActive.ini			1	20	3										4									
WLDS01_jinbing1	2726	Kim Quân Thiết Kỵ	0	1	FubenDeath		181		993		218	2928	1	91	1			1500	1500	Setting/Npc/Ai/CommonActive.ini			1	20	3										4									
WLDS01_boss	2727	Người Bí Ẩn	0	1	FubenDeath		24		993		218	2928	1	91	1			1500	1500	Setting/Npc/Ai/fuben/newrole.ini			1	20	2										6									
WLDS01_nangongfy	2728	Nam Cung Phi	0	0	FubenDeath		5027		993		218							1500	1500				1	20	3										1									
WLDS01_wanyanhl	2729	Hoàn Nhan Hồng Liệt	0	0	FubenDeath		5031		993		218							1500	1500				1	20	3										1									
WLDS01_mitan	2730	Mật Thám	0	0	FubenDeath		164		993		218							1500	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	3										1									
WLDS01_chuansong	2731	Doanh Trại Nguyên Soái	4	0	FubenDeath		8		993		218							1500	1500				1	20	3										2									
WLDS02_jinbing	2734	Kim Binh	0	1	FubenDeath		1127		993		401	1894	1					1500	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	1										3									
WLDS02_shifuzhang_sl	2735	Thập Phu Trưởng	0	1	FubenDeath		181		993		403	23	1	2357	1	91	1	1500	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	2										4									
WLDS02_cike	2736	Thích Khách	0	1	FubenDeath		124		993		401	2715	1					1500	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	1					900001					3									
WLDS02_cike_sl	2737	Thủ Lĩnh Thích Khách	0	1	FubenDeath		365		993		403	2717	1	63	1	91	1	1500	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	2					900001					4									
WLDS02_xiangbing	2738	Tống Quân Giáng Tốt	0	1	FubenDeath		159	200	300		401	182	1					1500	1500	Setting/Npc/Ai/CommonSkill.ini			1	20	1					900001					3									
WLDS02_boss	2739	Bách Phu Trưởng	0	1	FubenDeath		180		993		404	2712	1	91	1	2736	1	1500	1500	Setting/Npc/Ai/fuben/Boss10.ini			1	20	2										5									
WLDS02_guanguo_hs	2740	Quan Tài Ngu Doãn Văn	0	0	FubenDeath		438		993		403			91	1			1500	1500	Setting/Npc/Ai/CommonActive.ini			0	15	1										2									
WLDS02_shuanger_npc	2741	Sương Nhi	0	0	FubenDeath		1233		993		403	4869	1					1500	1500	Setting/Npc/Ai/random/jx_tianshan.ini			1	15	1		3014			900001					2									
WLDS02_xiake1_hs	2742	Lâm San	0	0	FubenDeath		102		993		403	3957	1	2384	1			1500	1500	Setting/Npc/Ai/CommonSkill.ini			1	15	1		3015			900001					2									
WLDS02_xiake2_hs	2743	Hồ Xung	0	0	FubenDeath		175	200	300		403	3951	1	2393	1			1500	1500	Setting/Npc/Ai/CommonSkill.ini			1	15	1		3015			900001					2									
WLDS02_songbing_hs	2744	Tống Binh	0	0	FubenDeath		150		993		401	166	1					1500	1500	Setting/Npc/Ai/CommonSkill.ini			1	15	1		3016								2									
Fb_yewai_1_1	3202	Thám Tử Nước Kim-Tinh Anh	0	1	FubenDeath		431		993		214	169	1	2354	1			1000	1500	Setting/Npc/Ai/CommonSkill.ini			1	15	1										3		10000							
Fb_yewai_1_2	3203	Giang Hồ Cao Thủ	0	0	FubenDeath		193		993		216	54	1	2455	1			1000	1500	Setting/Npc/Ai/partner/FellowCommon.ini			1	28	1									30	2									1
Fb_yewai_1_3	3218	Thám Tử Nước Kim	0	1	FubenDeath		136		993		212	168	1					1000	1500	Setting/Npc/Ai/CommonActive.ini			1	15	1										1									
Fb_yewai_1_4	3219	Đệ Tử Môn Phái	0	0	FubenDeath		126		993		217	54	1					1000	1500	Setting/Npc/Ai/partner/FellowCommon.ini			1	28	2									30	2									2
Fb_yewai_1_5	3220	Võ Lâm Tân Tú	0	0	FubenDeath		1100		993		216	41	1	2455	1			1000	1500	Setting/Npc/Ai/partner/Fellow_zhanglinxin.ini			1	28	1									30	2									2
