ItemId	MaxItemCount	Desc	TypeName	Silver2GoldRate	OrgPrice	Price1	Price2	Price3	Price4	Price5	Price6	Price7	Price8	Price9	Price10	Price11	OrgSilverPrice	SilverPrice1	SilverPrice2	SilverPrice3	SilverPrice4	SilverPrice5	SilverPrice6	SilverPrice7	SilverPrice8	SilverPrice9	SilverPrice10	SilverPrice11	MaxPriceRate1	MaxPriceRate2	MaxPriceRate3	MaxPriceRate4	MaxPriceRate5	MaxPriceRate6	MaxPriceRate7	MaxPriceRate8	MaxPriceRate9	MaxPriceRate10	MaxPriceRate11	MaxPriceRate12
1657	1	Nón Kế Thừa T6	Trang Bị	1	600	600	600	600	600	540	480	480	480	480	480	480	600	600	600	600	600	540	480	480	480	480	480	480	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1673	1	Hộ Uyển Kế Thừa T6	Trang Bị	1	600	600	600	600	600	540	480	480	480	480	480	480	600	600	600	600	600	540	480	480	480	480	480	480	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1681	1	Đai Kế Thừa T6	Trang Bị	1	600	600	600	600	600	540	480	480	480	480	480	480	600	600	600	600	600	540	480	480	480	480	480	480	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1689	1	Giày Kế Thừa T6	Trang Bị	1	600	600	600	600	600	540	480	480	480	480	480	480	600	600	600	600	600	540	480	480	480	480	480	480	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1616	1	Vũ Khí Kế Thừa T5	Trang Bị	1	2250	2250	2250	2250	2025	1800	1575	1575	1575	1575	1575	1575	2250	2250	2250	2250	2025	1800	1575	1575	1575	1575	1575	1575	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1664	1	Áo Kế Thừa T5	Trang Bị	1	1350	1350	1350	1350	1215	1080	945	945	945	945	945	945	1350	1350	1350	1350	1215	1080	945	945	945	945	945	945	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
1615	1	Vũ Khí Kế Thừa T4	Trang Bị	1	1000	1000	1000	900	800	700	600	600	600	600	600	600	1000	1000	1000	900	800	700	600	600	600	600	600	600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4282	1	Hiếm-Chân Nguyên Bậc 1 (Chưa giám định) 	Trang Bị	1	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	8850	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4283	1	Hiếm-Chân Nguyên Bậc 2 (Chưa giám định) 	Trang Bị	1	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	13000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4284	1	Hiếm-Chân Nguyên Bậc 3 (Chưa giám định) 	Trang Bị	1	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	18850	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4285	1	Hiếm-Chân Nguyên Bậc 4 (Chưa giám định) 	Trang Bị	1	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	24500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4286	1	Hiếm-Chân Nguyên Bậc 5 (Chưa giám định) 	Trang Bị	1	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4287	1	Hiếm-Chân Nguyên Bậc 6 (Chưa giám định) 	Trang Bị	1	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	35500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4288	1	Hiếm-Chân Nguyên Bậc 7 (Chưa giám định) 	Trang Bị	1	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	41000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7108	1	Chân Nguyên Hiếm Bậc 8 (Chưa giám định)	Trang Bị	1	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	46500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7573	1	Chân Nguyên Bậc 9 Hiếm (Chưa giám định)	Trang Bị	1	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	52800	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7574	1	Chân Nguyên Hiếm Bậc 10 (Chưa giám định)	Trang Bị	1	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	58000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7575	1	Chân Nguyên Hiếm Bậc 11 (Chưa giám định)	Trang Bị	1	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	64000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7576	1	Chân Nguyên Hiếm Bậc 12 (Chưa giám định)	Trang Bị	1	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	70000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2400	1	Ô Vân Đạp Tuyết	Trang Bị	1	6000	6000	6000	6000	6000	5400	5400	4800	4800	4800	4800	4800	6000	6000	6000	6000	6000	5400	5400	4800	4800	4800	4800	4800	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3445	1	Ngự Thiên Cương	Trang Bị	1	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	30000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3455	1	Ngự Thiên Đăng	Trang Bị	1	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3450	1	Ngự Thiên Yên	Trang Bị	1	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	24000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3462	1	Mảnh Ngự Thiên Cương	Trang Bị	1	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	1500	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3476	1	Mảnh Ngự Thiên Đăng	Trang Bị	1	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3469	1	Mảnh Ngự Thiên Yên	Trang Bị	1	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3461	1	Mảnh Giáng Long Cương	Trang Bị	1	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3577	1	Đá Khắc Chữ-Chiến Trường	Đá Khắc Chữ	1	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3578	1	Đá Khắc Chữ-Công Thành Chiến	Đá Khắc Chữ	1	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3579	1	Đá Khắc Chữ-Bạch Hổ Đường	Đá Khắc Chữ	1	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3580	1	Đá Khắc Chữ-Thi Đấu Môn Phái	Đá Khắc Chữ	1	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3581	1	Đá Khắc Chữ-Minh Chủ Võ Lâm	Đá Khắc Chữ	1	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3582	1	Đá Khắc Chữ-Danh Tướng	Đá Khắc Chữ	1	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3583	1	Đá Khắc Chữ-Hoa Sơn Luận Kiếm	Đá Khắc Chữ	1	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3584	1	Đá Khắc Chữ-Thông Thiên Tháp	Đá Khắc Chữ	1	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2794	1	Hoàng Kim Đồ Phổ-Vũ Khí	Hoàng Kim Đồ Phổ	1	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2796	1	Hoàng Kim Đồ Phổ-Nón	Hoàng Kim Đồ Phổ	1	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2800	1	Hoàng Kim Đồ Phổ-Dây Chuyền	Hoàng Kim Đồ Phổ	1	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2795	1	Hoàng Kim Đồ Phổ-Áo	Hoàng Kim Đồ Phổ	1	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2802	1	Hoàng Kim Đồ Phổ-Ngọc Bội	Hoàng Kim Đồ Phổ	1	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2797	1	Hoàng Kim Đồ Phổ-Đai	Hoàng Kim Đồ Phổ	1	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2801	1	Hoàng Kim Đồ Phổ-Nhẫn	Hoàng Kim Đồ Phổ	1	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2798	1	Hoàng Kim Đồ Phổ-Hộ Uyển	Hoàng Kim Đồ Phổ	1	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2799	1	Hoàng Kim Đồ Phổ (Giày)	Hoàng Kim Đồ Phổ	1	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2803	1	Hoàng Kim Đồ Phổ (Hộ Thân Phù)	Hoàng Kim Đồ Phổ	1	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10004	1	Bạch Kim Đồ Phổ-Vũ Khí	Bạch Kim Đồ Phổ	1	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	18000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10006	1	Bạch Kim Đồ Phổ-Nón	Bạch Kim Đồ Phổ	1	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10010	1	Bạch Kim Đồ Phổ-Dây Chuyền	Bạch Kim Đồ Phổ	1	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10005	1	Bạch Kim Đồ Phổ-Áo	Bạch Kim Đồ Phổ	1	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10800	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10012	1	Bạch Kim Đồ Phổ-Ngọc Bội	Bạch Kim Đồ Phổ	1	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10007	1	Bạch Kim Đồ Phổ-Đai	Bạch Kim Đồ Phổ	1	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10011	1	Bạch Kim Đồ Phổ-Nhẫn	Bạch Kim Đồ Phổ	1	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10008	1	Bạch Kim Đồ Phổ-Hộ Uyển	Bạch Kim Đồ Phổ	1	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10009	1	Bạch Kim Đồ Phổ-Giày	Bạch Kim Đồ Phổ	1	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	3600	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10013	1	Bạch Kim Đồ Phổ-Hộ Thân Phù	Bạch Kim Đồ Phổ	1	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	7200	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2169	1	Đá Hồn Lv4 Ngẫu Nhiên	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9977	1	Đá Hồn Quỷ Cốc Tử-Sơ (Âm)	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9980	1	Đá Hồn Quỷ Cốc Tử-Sơ (Dương)	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2669	1	Đá Hồn Độc Cô Kiếm-Trung	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9974	1	Đá Hồn Phương Công Vọng-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7377	1	Đá Hồn Ngu Doãn Văn-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7648	1	Đá Hồn Vương Đằng-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9401	1	Đá Hồn Mạnh Thương Lam-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6126	1	Đá Hồn Võ Tắc Thiên-Sơ (Âm)	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6127	1	Đá Hồn Võ Tắc Thiên-Sơ (Dương)	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6112	1	Đá Hồn Ngu Cơ Tuyệt Thế-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4849	1	Đá Hồn Đường Hiểu-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4595	1	Đá Hồn Hạng Vũ-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
4053	1	Đá Hồn Hoàn Nhan Hồng Liệt-Sơ (Chân)	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2827	1	Đá Hồn Tần Thủy Hoàng-Sơ (Âm)	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
2828	1	Đá Hồn Tần Thủy Hoàng-Sơ (Dương)	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10127	1	Đá Hồn Vạn Độc Cúc Hoàng-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10126	1	Đá Hồn Huyền Băng Điêu Hoàng-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
3897	1	Đá Hồn Đường Giản-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10128	1	Đá Hồn Hoàn Nhan Tông Hàn-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10475	1	Đá Hồn Vân Hạo Nhiên-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
10149	1	Đá Hồn Diệp Vô Tâm-Sơ	Đá Hồn	1	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	4050	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9398	1	Đá Hồn Lâm Thanh Vũ-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
9971	1	Đá Hồn Phong Hành Chu-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7741	1	Đá Hồn Không Tướng-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7650	1	Đá Hồn Kinh Tuyết-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7649	1	Đá Hồn Vương Vân Tiêu-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7429	1	Đá Hồn Long Văn Sư Vương-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7432	1	Đá Hồn Cự Ngao Phong Hậu-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
7374	1	Đá Hồn Hà Linh Phiêu-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
5432	1	Đá Hồn Doãn Tiêu Vũ-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6100	1	Đá Hồn Tiêu Ngọc Trúc-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6285	1	Đá Hồn Hàn Mông-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6101	1	Đá Hồn Kim Ngột Thuật-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6128	1	Đá Hồn Địch Nhân Kiệt-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6129	1	Đá Hồn Lý Nguyên Phương-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6130	1	Đá Hồn Vô Tự Bi-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
6067	1	Đá Hồn Diệp Thanh Dương-Sơ	Đá Hồn	1	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	1350	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000	10000
