ClassParamID	Desc	Probability	Name	Item	DebtReplaceItem	OtherType	SubType	Amount	ForbidStall	Add2Auction	TimeLimit	WorldMsg	FriendMsg	KinMsg	TeamMsg	CloseWorldMsg	CloseFriendMsg	CloseKinMsg	CloseTeamMsg	DateLimit
27073	Rương Lễ Bang Hội (70-79) 	20000	Quy Giáp	1425				1												
27073	Rương Lễ Bang Hội (70-79) 	20000	Quyên Bạch	1426				1												
27073	Rương Lễ Bang Hội (70-79) 	20000	Lông Sói	1427				1												
27073	Rương Lễ Bang Hội (70-79) 	20000	Chu Sa	1428				1												
27073	Rương Lễ Bang Hội (70-79) 	10000	100 Nguyên Bảo			Gold		100						17						
27073	Rương Lễ Bang Hội (70-79) 	60000	50 Nguyên Bảo			Gold		50												
27073	Rương Lễ Bang Hội (70-79) 	190000	20 Nguyên Bảo			Gold		20												
27073	Rương Lễ Bang Hội (70-79) 	10000	1000 Cống Hiến			Contrib		1000						17						
27073	Rương Lễ Bang Hội (70-79) 	60000	500 Cống Hiến			Contrib		500												
27073	Rương Lễ Bang Hội (70-79) 	190000	200 Cống Hiến			Contrib		200												
27073	Rương Lễ Bang Hội (70-79) 	10000	20000 Bạc			Coin		20000						17						
27073	Rương Lễ Bang Hội (70-79) 	66100	10000 Bạc			Coin		10000												
27073	Rương Lễ Bang Hội (70-79) 	180600	5000 Bạc			Coin		5000												
27074	Rương Lễ Bang Hội (80-89) 	1200	Trục Lộc Lệnh	1395				1				17		17						
27074	Rương Lễ Bang Hội (80-89) 	100	Vũ Khí Hiếm T7	1128				1				17		17						
27074	Rương Lễ Bang Hội (80-89) 	100	Áo Hiếm T7	1188				1				17		17						
27074	Rương Lễ Bang Hội (80-89) 	100	Dây Chuyền Hiếm T7	1138				1				17		17						
27074	Rương Lễ Bang Hội (80-89) 	100	Nhẫn Hiếm T7	1148				1				17		17						
27074	Rương Lễ Bang Hội (80-89) 	100	Ngọc Bội Hiếm T7	1158				1				17		17						
27074	Rương Lễ Bang Hội (80-89) 	100	Hộ Thân Phù Hiếm T7	1168				1				17		17						
27074	Rương Lễ Bang Hội (80-89) 	100	Nón Hiếm T7	1178				1				17		17						
27074	Rương Lễ Bang Hội (80-89) 	100	Hộ Uyển Hiếm T7	1198				1				17		17						
27074	Rương Lễ Bang Hội (80-89) 	100	Đai Hiếm T7	1208				1				17		17						
27074	Rương Lễ Bang Hội (80-89) 	100	Giày Hiếm T7	1218				1				17		17						
27074	Rương Lễ Bang Hội (80-89) 	2000	Đá Hồn Lv4 Ngẫu Nhiên	2165				1												
27074	Rương Lễ Bang Hội (80-89) 	12000	Đá Hồn Lv3 Ngẫu Nhiên	2164				1												
27074	Rương Lễ Bang Hội (80-89) 	20000	Đá Hồn Lv2 Ngẫu Nhiên	2163				1												
27074	Rương Lễ Bang Hội (80-89) 	10000	Thủy Tinh Tím	224				1				17		17						
27074	Rương Lễ Bang Hội (80-89) 	50000	Thủy Tinh Lam	223				1												
27074	Rương Lễ Bang Hội (80-89) 	30000	Thủy Tinh Lục	222				1												
27074	Rương Lễ Bang Hội (80-89) 	20000	La Bàn	1424				1												
27074	Rương Lễ Bang Hội (80-89) 	20000	Quy Giáp	1425				1												
27074	Rương Lễ Bang Hội (80-89) 	20000	Quyên Bạch	1426				1												
27074	Rương Lễ Bang Hội (80-89) 	20000	Lông Sói	1427				1												
27074	Rương Lễ Bang Hội (80-89) 	20000	Chu Sa	1428				1												
27074	Rương Lễ Bang Hội (80-89) 	12000	100 Nguyên Bảo			Gold		100						17						
27074	Rương Lễ Bang Hội (80-89) 	60000	50 Nguyên Bảo			Gold		50												
27074	Rương Lễ Bang Hội (80-89) 	190000	20 Nguyên Bảo			Gold		20												
27074	Rương Lễ Bang Hội (80-89) 	12000	1000 Cống Hiến			Contrib		1000						17						
27074	Rương Lễ Bang Hội (80-89) 	60000	500 Cống Hiến			Contrib		500												
27074	Rương Lễ Bang Hội (80-89) 	190000	200 Cống Hiến			Contrib		200												
27074	Rương Lễ Bang Hội (80-89) 	12000	20000 Bạc			Coin		20000						17						
27074	Rương Lễ Bang Hội (80-89) 	70200	10000 Bạc			Coin		10000												
27074	Rương Lễ Bang Hội (80-89) 	167600	5000 Bạc			Coin		5000												
27075	Rương Lễ Bang Hội (90-99) 	1500	Trục Lộc Lệnh	1395				1				17		17						
27075	Rương Lễ Bang Hội (90-99) 	60	Vũ Khí Hiếm T8	1129				1				17		17						
27075	Rương Lễ Bang Hội (90-99) 	60	Áo Hiếm T8	1189				1				17		17						
27075	Rương Lễ Bang Hội (90-99) 	60	Dây Chuyền Hiếm T8	1139				1				17		17						
27075	Rương Lễ Bang Hội (90-99) 	60	Nhẫn Hiếm T8	1149				1				17		17						
27075	Rương Lễ Bang Hội (90-99) 	60	Ngọc Bội Hiếm T8	1159				1				17		17						
27075	Rương Lễ Bang Hội (90-99) 	60	Hộ Thân Phù Hiếm T8	1169				1				17		17						
27075	Rương Lễ Bang Hội (90-99) 	60	Nón Hiếm T8	1179				1				17		17						
27075	Rương Lễ Bang Hội (90-99) 	60	Hộ Uyển Hiếm T8	1199				1				17		17						
27075	Rương Lễ Bang Hội (90-99) 	60	Đai Hiếm T8	1209				1				17		17						
27075	Rương Lễ Bang Hội (90-99) 	60	Giày Hiếm T8	1219				1				17		17						
27075	Rương Lễ Bang Hội (90-99) 	3000	Đá Hồn Lv4 Ngẫu Nhiên	2165				1												
27075	Rương Lễ Bang Hội (90-99) 	14000	Đá Hồn Lv3 Ngẫu Nhiên	2164				1												
27075	Rương Lễ Bang Hội (90-99) 	20000	Đá Hồn Lv2 Ngẫu Nhiên	2163				1												
27075	Rương Lễ Bang Hội (90-99) 	10000	Thủy Tinh Tím	224				1				17		17						
27075	Rương Lễ Bang Hội (90-99) 	50000	Thủy Tinh Lam	223				1												
27075	Rương Lễ Bang Hội (90-99) 	30000	Thủy Tinh Lục	222				1												
27075	Rương Lễ Bang Hội (90-99) 	20000	La Bàn	1424				1												
27075	Rương Lễ Bang Hội (90-99) 	20000	Quy Giáp	1425				1												
27075	Rương Lễ Bang Hội (90-99) 	20000	Quyên Bạch	1426				1												
27075	Rương Lễ Bang Hội (90-99) 	20000	Lông Sói	1427				1												
27075	Rương Lễ Bang Hội (90-99) 	20000	Chu Sa	1428				1												
27075	Rương Lễ Bang Hội (90-99) 	20000	100 Nguyên Bảo			Gold		100						17						
27075	Rương Lễ Bang Hội (90-99) 	60000	50 Nguyên Bảo			Gold		50												
27075	Rương Lễ Bang Hội (90-99) 	180000	20 Nguyên Bảo			Gold		20												
27075	Rương Lễ Bang Hội (90-99) 	20000	1000 Cống Hiến			Contrib		1000						17						
27075	Rương Lễ Bang Hội (90-99) 	60000	500 Cống Hiến			Contrib		500												
27075	Rương Lễ Bang Hội (90-99) 	180000	200 Cống Hiến			Contrib		200												
27075	Rương Lễ Bang Hội (90-99) 	20000	20000 Bạc			Coin		20000						17						
27075	Rương Lễ Bang Hội (90-99) 	71100	10000 Bạc			Coin		10000												
27075	Rương Lễ Bang Hội (90-99) 	159800	5000 Bạc			Coin		5000												
27076	Rương Lễ Bang Hội (99-109) 	500	Hoàng Đế Lệnh	1396				1				17		17						
27076	Rương Lễ Bang Hội (99-109) 	50	Vũ Khí Hiếm T9	1130				1				17		17						
27076	Rương Lễ Bang Hội (99-109) 	50	Áo Hiếm T9	1190				1				17		17						
27076	Rương Lễ Bang Hội (99-109) 	50	Dây Chuyền Hiếm T9	1140				1				17		17						
27076	Rương Lễ Bang Hội (99-109) 	50	Nhẫn Hiếm T9	1150				1				17		17						
27076	Rương Lễ Bang Hội (99-109) 	50	Ngọc Bội Hiếm T9	1160				1				17		17						
27076	Rương Lễ Bang Hội (99-109) 	50	Hộ Thân Phù Hiếm T9	1170				1				17		17						
27076	Rương Lễ Bang Hội (99-109) 	50	Nón Hiếm T9	1180				1				17		17						
27076	Rương Lễ Bang Hội (99-109) 	50	Hộ Uyển Hiếm T9	1200				1				17		17						
27076	Rương Lễ Bang Hội (99-109) 	50	Đai Hiếm T9	1210				1				17		17						
27076	Rương Lễ Bang Hội (99-109) 	50	Giày Hiếm T9	1220				1				17		17						
27076	Rương Lễ Bang Hội (99-109) 	3000	Đá Hồn Lv4 Ngẫu Nhiên	2165				1												
27076	Rương Lễ Bang Hội (99-109) 	14000	Đá Hồn Lv3 Ngẫu Nhiên	2164				1												
27076	Rương Lễ Bang Hội (99-109) 	20000	Đá Hồn Lv2 Ngẫu Nhiên	2163				1												
27076	Rương Lễ Bang Hội (99-109) 	10000	Thủy Tinh Tím	224				1				17		17						
27076	Rương Lễ Bang Hội (99-109) 	50000	Thủy Tinh Lam	223				1												
27076	Rương Lễ Bang Hội (99-109) 	30000	Thủy Tinh Lục	222				1												
27076	Rương Lễ Bang Hội (99-109) 	20000	La Bàn	1424				1												
27076	Rương Lễ Bang Hội (99-109) 	20000	Quy Giáp	1425				1												
27076	Rương Lễ Bang Hội (99-109) 	20000	Quyên Bạch	1426				1												
27076	Rương Lễ Bang Hội (99-109) 	20000	Lông Sói	1427				1												
27076	Rương Lễ Bang Hội (99-109) 	20000	Chu Sa	1428				1												
27076	Rương Lễ Bang Hội (99-109) 	20000	100 Nguyên Bảo			Gold		100						17						
27076	Rương Lễ Bang Hội (99-109) 	60000	50 Nguyên Bảo			Gold		50												
27076	Rương Lễ Bang Hội (99-109) 	180000	20 Nguyên Bảo			Gold		20												
27076	Rương Lễ Bang Hội (99-109) 	20000	1000 Cống Hiến			Contrib		1000						17						
27076	Rương Lễ Bang Hội (99-109) 	60000	500 Cống Hiến			Contrib		500												
27076	Rương Lễ Bang Hội (99-109) 	180000	200 Cống Hiến			Contrib		200												
27076	Rương Lễ Bang Hội (99-109) 	40000	20000 Bạc			Coin		20000						17						
27076	Rương Lễ Bang Hội (99-109) 	74000	10000 Bạc			Coin		10000												
27076	Rương Lễ Bang Hội (99-109) 	138000	5000 Bạc			Coin		5000												
27077	Rương Lễ Bang Hội (109-119) 	500	Hoàng Đế Lệnh	1396				1				17		17						
27077	Rương Lễ Bang Hội (109-119) 	50	Vũ Khí Hiếm T10	1131				1				17		17						
27077	Rương Lễ Bang Hội (109-119) 	50	Áo Hiếm T10	1191				1				17		17						
27077	Rương Lễ Bang Hội (109-119) 	50	Dây Chuyền Hiếm T10	1141				1				17		17						
27077	Rương Lễ Bang Hội (109-119) 	50	Nhẫn Hiếm T10	1151				1				17		17						
27077	Rương Lễ Bang Hội (109-119) 	50	Ngọc Bội Hiếm T10	1161				1				17		17						
27077	Rương Lễ Bang Hội (109-119) 	50	Hộ Thân Phù Hiếm T10	1171				1				17		17						
27077	Rương Lễ Bang Hội (109-119) 	50	Nón Hiếm T10	1181				1				17		17						
27077	Rương Lễ Bang Hội (109-119) 	50	Hộ Uyển Hiếm T10	1201				1				17		17						
27077	Rương Lễ Bang Hội (109-119) 	50	Đai Hiếm T10	1211				1				17		17						
27077	Rương Lễ Bang Hội (109-119) 	50	Giày Hiếm T10	1221				1				17		17						
27077	Rương Lễ Bang Hội (109-119) 	3000	Đá Hồn Lv4 Ngẫu Nhiên	2165				1												
27077	Rương Lễ Bang Hội (109-119) 	14000	Đá Hồn Lv3 Ngẫu Nhiên	2164				1												
27077	Rương Lễ Bang Hội (109-119) 	20000	Đá Hồn Lv2 Ngẫu Nhiên	2163				1												
27077	Rương Lễ Bang Hội (109-119) 	10000	Thủy Tinh Tím	224				1				17		17						
27077	Rương Lễ Bang Hội (109-119) 	50000	Thủy Tinh Lam	223				1												
27077	Rương Lễ Bang Hội (109-119) 	30000	Thủy Tinh Lục	222				1												
27077	Rương Lễ Bang Hội (109-119) 	20000	La Bàn	1424				1												
27077	Rương Lễ Bang Hội (109-119) 	20000	Quy Giáp	1425				1												
27077	Rương Lễ Bang Hội (109-119) 	20000	Quyên Bạch	1426				1												
27077	Rương Lễ Bang Hội (109-119) 	20000	Lông Sói	1427				1												
27077	Rương Lễ Bang Hội (109-119) 	20000	Chu Sa	1428				1												
27077	Rương Lễ Bang Hội (109-119) 	20000	100 Nguyên Bảo			Gold		100						17						
27077	Rương Lễ Bang Hội (109-119) 	60000	50 Nguyên Bảo			Gold		50												
27077	Rương Lễ Bang Hội (109-119) 	180000	20 Nguyên Bảo			Gold		20												
27077	Rương Lễ Bang Hội (109-119) 	20000	1000 Cống Hiến			Contrib		1000						17						
27077	Rương Lễ Bang Hội (109-119) 	60000	500 Cống Hiến			Contrib		500												
27077	Rương Lễ Bang Hội (109-119) 	180000	200 Cống Hiến			Contrib		200												
27077	Rương Lễ Bang Hội (109-119) 	50000	20000 Bạc			Coin		20000						17						
27077	Rương Lễ Bang Hội (109-119) 	84000	10000 Bạc			Coin		10000												
27077	Rương Lễ Bang Hội (109-119) 	118000	5000 Bạc			Coin		5000												
27078	Rương Lễ Bang Hội(120-129) 	500	Hoàng Đế Lệnh	1396				1				17		17						
27078	Rương Lễ Bang Hội(120-129) 	50	Vũ Khí Hiếm T11	5561				1				17		17						
27078	Rương Lễ Bang Hội(120-129) 	50	Áo Hiếm T11	5621				1				17		17						
27078	Rương Lễ Bang Hội(120-129) 	50	Dây Chuyền Hiếm T11	5571				1				17		17						
27078	Rương Lễ Bang Hội(120-129) 	50	Nhẫn Hiếm T11	5581				1				17		17						
27078	Rương Lễ Bang Hội(120-129) 	50	Ngọc Bội Hiếm T11	5591				1				17		17						
27078	Rương Lễ Bang Hội(120-129) 	50	Hộ Thân Phù Hiếm T11	5601				1				17		17						
27078	Rương Lễ Bang Hội(120-129) 	50	Nón Hiếm T11	5611				1				17		17						
27078	Rương Lễ Bang Hội(120-129) 	50	Hộ Uyển Hiếm T11	5631				1				17		17						
27078	Rương Lễ Bang Hội(120-129) 	50	Đai Hiếm T11	5641				1				17		17						
27078	Rương Lễ Bang Hội(120-129) 	50	Giày Hiếm T11	5651				1				17		17						
27078	Rương Lễ Bang Hội(120-129) 	3000	Đá Hồn Lv4 Ngẫu Nhiên	2165				1												
27078	Rương Lễ Bang Hội(120-129) 	14000	Đá Hồn Lv3 Ngẫu Nhiên	2164				1												
27078	Rương Lễ Bang Hội(120-129) 	20000	Đá Hồn Lv2 Ngẫu Nhiên	2163				1												
27078	Rương Lễ Bang Hội(120-129) 	10000	Thủy Tinh Tím	224				1				17		17						
27078	Rương Lễ Bang Hội(120-129) 	50000	Thủy Tinh Lam	223				1												
27078	Rương Lễ Bang Hội(120-129) 	30000	Thủy Tinh Lục	222				1												
27078	Rương Lễ Bang Hội(120-129) 	20000	La Bàn	1424				1												
27078	Rương Lễ Bang Hội(120-129) 	20000	Quy Giáp	1425				1												
27078	Rương Lễ Bang Hội(120-129) 	20000	Quyên Bạch	1426				1												
27078	Rương Lễ Bang Hội(120-129) 	20000	Lông Sói	1427				1												
27078	Rương Lễ Bang Hội(120-129) 	20000	Chu Sa	1428				1												
27078	Rương Lễ Bang Hội(120-129) 	10000	100 Nguyên Bảo			Gold		100						17						
27078	Rương Lễ Bang Hội(120-129) 	50000	50 Nguyên Bảo			Gold		50												
27078	Rương Lễ Bang Hội(120-129) 	122000	20 Nguyên Bảo			Gold		20												
27078	Rương Lễ Bang Hội(120-129) 	20000	1000 Cống Hiến			Contrib		1000						17						
27078	Rương Lễ Bang Hội(120-129) 	60000	500 Cống Hiến			Contrib		500												
27078	Rương Lễ Bang Hội(120-129) 	180000	200 Cống Hiến			Contrib		200												
27078	Rương Lễ Bang Hội(120-129) 	80000	20000 Bạc			Coin		20000						17						
27078	Rương Lễ Bang Hội(120-129) 	100000	10000 Bạc			Coin		10000												
27078	Rương Lễ Bang Hội(120-129) 	150000	5000 Bạc			Coin		5000												
27079	Rương Lễ Bang Hội (130-139)	500	Hoàng Đế Lệnh	1396				1				17		17						
27079	Rương Lễ Bang Hội (130-139)	50	【Hiếm】Vũ Khí Bậc 12	5562				1				17		17						
27079	Rương Lễ Bang Hội (130-139)	50	【Hiếm】Áo Bậc 12	5622				1				17		17						
27079	Rương Lễ Bang Hội (130-139)	50	【Hiếm】Dây Chuyền Bậc 12	5572				1				17		17						
27079	Rương Lễ Bang Hội (130-139)	50	【Hiếm】Nhẫn Bậc 12	5582				1				17		17						
27079	Rương Lễ Bang Hội (130-139)	50	【Hiếm】Ngọc Bội Bậc 12	5592				1				17		17						
27079	Rương Lễ Bang Hội (130-139)	50	【Hiếm】Hộ Thân Phù Bậc 12	5602				1				17		17						
27079	Rương Lễ Bang Hội (130-139)	50	【Hiếm】Nón Bậc 12	5612				1				17		17						
27079	Rương Lễ Bang Hội (130-139)	50	【Hiếm】Hộ Uyển Bậc 12	5632				1				17		17						
27079	Rương Lễ Bang Hội (130-139)	50	【Hiếm】Đai Bậc 12	5642				1				17		17						
27079	Rương Lễ Bang Hội (130-139)	50	【Hiếm】Giày Bậc 12	5652				1				17		17						
27079	Rương Lễ Bang Hội (130-139)	3000	Đá Hồn Lv4 Ngẫu Nhiên	2165				1												
27079	Rương Lễ Bang Hội (130-139)	14000	Đá Hồn Lv3 Ngẫu Nhiên	2164				1												
27079	Rương Lễ Bang Hội (130-139)	20000	Đá Hồn Lv2 Ngẫu Nhiên	2163				1												
27079	Rương Lễ Bang Hội (130-139)	10000	Thủy Tinh Tím	224				1				17		17						
27079	Rương Lễ Bang Hội (130-139)	50000	Thủy Tinh Lam	223				1												
27079	Rương Lễ Bang Hội (130-139)	30000	Thủy Tinh Lục	222				1												
27079	Rương Lễ Bang Hội (130-139)	20000	La Bàn	1424				1												
27079	Rương Lễ Bang Hội (130-139)	20000	Quy Giáp	1425				1												
27079	Rương Lễ Bang Hội (130-139)	20000	Quyên Bạch	1426				1												
27079	Rương Lễ Bang Hội (130-139)	20000	Lông Sói	1427				1												
27079	Rương Lễ Bang Hội (130-139)	20000	Chu Sa	1428				1												
27079	Rương Lễ Bang Hội (130-139)	10000	100 Nguyên Bảo			Gold		100						17						
27079	Rương Lễ Bang Hội (130-139)	50000	50 Nguyên Bảo			Gold		50												
27079	Rương Lễ Bang Hội (130-139)	122000	20 Nguyên Bảo			Gold		20												
27079	Rương Lễ Bang Hội (130-139)	20000	1000 Cống Hiến			Contrib		1000						17						
27079	Rương Lễ Bang Hội (130-139)	60000	500 Cống Hiến			Contrib		500												
27079	Rương Lễ Bang Hội (130-139)	180000	200 Cống Hiến			Contrib		200												
27079	Rương Lễ Bang Hội (130-139)	80000	20000 Bạc			Coin		20000						17						
27079	Rương Lễ Bang Hội (130-139)	100000	10000 Bạc			Coin		10000												
27079	Rương Lễ Bang Hội (130-139)	150000	5000 Bạc			Coin		5000												
27080	Rương Lễ Bang Hội (140-149)	500	Hoàng Đế Lệnh	1396				1				17		17						
27080	Rương Lễ Bang Hội (140-149)	50	【Hiếm】Vũ Khí Bậc 13	5563				1				17		17						
27080	Rương Lễ Bang Hội (140-149)	50	【Hiếm】Áo Bậc 13	5623				1				17		17						
27080	Rương Lễ Bang Hội (140-149)	50	【Hiếm】Dây Chuyền Bậc 13	5573				1				17		17						
27080	Rương Lễ Bang Hội (140-149)	50	【Hiếm】Nhẫn Bậc 13	5583				1				17		17						
27080	Rương Lễ Bang Hội (140-149)	50	【Hiếm】Ngọc Bội Bậc 13	5593				1				17		17						
27080	Rương Lễ Bang Hội (140-149)	50	【Hiếm】Hộ Thân Phù Bậc 13	5603				1				17		17						
27080	Rương Lễ Bang Hội (140-149)	50	【Hiếm】Nón Bậc 13	5613				1				17		17						
27080	Rương Lễ Bang Hội (140-149)	50	【Hiếm】Hộ Uyển Bậc 13	5633				1				17		17						
27080	Rương Lễ Bang Hội (140-149)	50	【Hiếm】Đai Bậc 13	5643				1				17		17						
27080	Rương Lễ Bang Hội (140-149)	50	【Hiếm】Giày Bậc 13	5653				1				17		17						
27080	Rương Lễ Bang Hội (140-149)	3000	Đá Hồn Lv4 Ngẫu Nhiên	2165				1												
27080	Rương Lễ Bang Hội (140-149)	14000	Đá Hồn Lv3 Ngẫu Nhiên	2164				1												
27080	Rương Lễ Bang Hội (140-149)	20000	Đá Hồn Lv2 Ngẫu Nhiên	2163				1												
27080	Rương Lễ Bang Hội (140-149)	10000	Thủy Tinh Tím	224				1				17		17						
27080	Rương Lễ Bang Hội (140-149)	50000	Thủy Tinh Lam	223				1												
27080	Rương Lễ Bang Hội (140-149)	30000	Thủy Tinh Lục	222				1												
27080	Rương Lễ Bang Hội (140-149)	20000	La Bàn	1424				1												
27080	Rương Lễ Bang Hội (140-149)	20000	Quy Giáp	1425				1												
27080	Rương Lễ Bang Hội (140-149)	20000	Quyên Bạch	1426				1												
27080	Rương Lễ Bang Hội (140-149)	20000	Lông Sói	1427				1												
27080	Rương Lễ Bang Hội (140-149)	20000	Chu Sa	1428				1												
27080	Rương Lễ Bang Hội (140-149)	10000	100 Nguyên Bảo			Gold		100						17						
27080	Rương Lễ Bang Hội (140-149)	50000	50 Nguyên Bảo			Gold		50												
27080	Rương Lễ Bang Hội (140-149)	122000	20 Nguyên Bảo			Gold		20												
27080	Rương Lễ Bang Hội (140-149)	20000	1000 Cống Hiến			Contrib		1000						17						
27080	Rương Lễ Bang Hội (140-149)	60000	500 Cống Hiến			Contrib		500												
27080	Rương Lễ Bang Hội (140-149)	180000	200 Cống Hiến			Contrib		200												
27080	Rương Lễ Bang Hội (140-149)	80000	20000 Bạc			Coin		20000						17						
27080	Rương Lễ Bang Hội (140-149)	100000	10000 Bạc			Coin		10000												
27080	Rương Lễ Bang Hội (140-149)	150000	5000 Bạc			Coin		5000												
27081	Rương Lễ Bang Hội (150-159)	500	Hoàng Đế Lệnh	1396				1				17		17						
27081	Rương Lễ Bang Hội (150-159)	50	【Hiếm】Vũ Khí Bậc 14	5564				1				17		17						
27081	Rương Lễ Bang Hội (150-159)	50	【Hiếm】Áo Bậc 14	5624				1				17		17						
27081	Rương Lễ Bang Hội (150-159)	50	【Hiếm】Dây Chuyền Bậc 14	5574				1				17		17						
27081	Rương Lễ Bang Hội (150-159)	50	【Hiếm】Nhẫn Bậc 14	5584				1				17		17						
27081	Rương Lễ Bang Hội (150-159)	50	【Hiếm】Ngọc Bội Bậc 14	5594				1				17		17						
27081	Rương Lễ Bang Hội (150-159)	50	【Hiếm】Hộ Thân Phù Bậc 14	5604				1				17		17						
27081	Rương Lễ Bang Hội (150-159)	50	【Hiếm】Nón Bậc 14	5614				1				17		17						
27081	Rương Lễ Bang Hội (150-159)	50	【Hiếm】Hộ Uyển Bậc 14	5634				1				17		17						
27081	Rương Lễ Bang Hội (150-159)	50	【Hiếm】Đai Bậc 14	5644				1				17		17						
27081	Rương Lễ Bang Hội (150-159)	50	【Hiếm】Giày Bậc 14	5654				1				17		17						
27081	Rương Lễ Bang Hội (150-159)	3000	Đá Hồn Lv4 Ngẫu Nhiên	2165				1												
27081	Rương Lễ Bang Hội (150-159)	14000	Đá Hồn Lv3 Ngẫu Nhiên	2164				1												
27081	Rương Lễ Bang Hội (150-159)	20000	Đá Hồn Lv2 Ngẫu Nhiên	2163				1												
27081	Rương Lễ Bang Hội (150-159)	10000	Thủy Tinh Tím	224				1				17		17						
27081	Rương Lễ Bang Hội (150-159)	50000	Thủy Tinh Lam	223				1												
27081	Rương Lễ Bang Hội (150-159)	30000	Thủy Tinh Lục	222				1												
27081	Rương Lễ Bang Hội (150-159)	20000	La Bàn	1424				1												
27081	Rương Lễ Bang Hội (150-159)	20000	Quy Giáp	1425				1												
27081	Rương Lễ Bang Hội (150-159)	20000	Quyên Bạch	1426				1												
27081	Rương Lễ Bang Hội (150-159)	20000	Lông Sói	1427				1												
27081	Rương Lễ Bang Hội (150-159)	20000	Chu Sa	1428				1												
27081	Rương Lễ Bang Hội (150-159)	10000	100 Nguyên Bảo			Gold		100						17						
27081	Rương Lễ Bang Hội (150-159)	50000	50 Nguyên Bảo			Gold		50												
27081	Rương Lễ Bang Hội (150-159)	122000	20 Nguyên Bảo			Gold		20												
27081	Rương Lễ Bang Hội (150-159)	20000	1000 Cống Hiến			Contrib		1000						17						
27081	Rương Lễ Bang Hội (150-159)	60000	500 Cống Hiến			Contrib		500												
27081	Rương Lễ Bang Hội (150-159)	180000	200 Cống Hiến			Contrib		200												
27081	Rương Lễ Bang Hội (150-159)	80000	20000 Bạc			Coin		20000						17						
27081	Rương Lễ Bang Hội (150-159)	100000	10000 Bạc			Coin		10000												
27081	Rương Lễ Bang Hội (150-159)	150000	5000 Bạc			Coin		5000												
27082	Rương Lễ Bang Hội (160-169)	500	Hoàng Đế Lệnh	1396				1				17		17						
27082	Rương Lễ Bang Hội (160-169)	50	【Hiếm】Vũ Khí Bậc 15	5565				1				17		17						
27082	Rương Lễ Bang Hội (160-169)	50	【Hiếm】Áo Bậc 15	5625				1				17		17						
27082	Rương Lễ Bang Hội (160-169)	50	【Hiếm】Dây Chuyền Bậc 15	5575				1				17		17						
27082	Rương Lễ Bang Hội (160-169)	50	【Hiếm】Nhẫn Bậc 15	5585				1				17		17						
27082	Rương Lễ Bang Hội (160-169)	50	【Hiếm】Ngọc Bội Bậc 15	5595				1				17		17						
27082	Rương Lễ Bang Hội (160-169)	50	【Hiếm】Hộ Thân Phù Bậc 15	5605				1				17		17						
27082	Rương Lễ Bang Hội (160-169)	50	【Hiếm】Nón Bậc 15	5615				1				17		17						
27082	Rương Lễ Bang Hội (160-169)	50	【Hiếm】Hộ Uyển Bậc 15	5635				1				17		17						
27082	Rương Lễ Bang Hội (160-169)	50	【Hiếm】Đai Bậc 15	5645				1				17		17						
27082	Rương Lễ Bang Hội (160-169)	50	【Hiếm】Giày Bậc 15	5655				1				17		17						
27082	Rương Lễ Bang Hội (160-169)	3000	Đá Hồn Lv4 Ngẫu Nhiên	2165				1												
27082	Rương Lễ Bang Hội (160-169)	14000	Đá Hồn Lv3 Ngẫu Nhiên	2164				1												
27082	Rương Lễ Bang Hội (160-169)	20000	Đá Hồn Lv2 Ngẫu Nhiên	2163				1												
27082	Rương Lễ Bang Hội (160-169)	10000	Thủy Tinh Tím	224				1				17		17						
27082	Rương Lễ Bang Hội (160-169)	50000	Thủy Tinh Lam	223				1												
27082	Rương Lễ Bang Hội (160-169)	30000	Thủy Tinh Lục	222				1												
27082	Rương Lễ Bang Hội (160-169)	20000	La Bàn	1424				1												
27082	Rương Lễ Bang Hội (160-169)	20000	Quy Giáp	1425				1												
27082	Rương Lễ Bang Hội (160-169)	20000	Quyên Bạch	1426				1												
27082	Rương Lễ Bang Hội (160-169)	20000	Lông Sói	1427				1												
27082	Rương Lễ Bang Hội (160-169)	20000	Chu Sa	1428				1												
27082	Rương Lễ Bang Hội (160-169)	10000	100 Nguyên Bảo			Gold		100						17						
27082	Rương Lễ Bang Hội (160-169)	50000	50 Nguyên Bảo			Gold		50												
27082	Rương Lễ Bang Hội (160-169)	122000	20 Nguyên Bảo			Gold		20												
27082	Rương Lễ Bang Hội (160-169)	20000	1000 Cống Hiến			Contrib		1000						17						
27082	Rương Lễ Bang Hội (160-169)	60000	500 Cống Hiến			Contrib		500												
27082	Rương Lễ Bang Hội (160-169)	180000	200 Cống Hiến			Contrib		200												
27082	Rương Lễ Bang Hội (160-169)	80000	20000 Bạc			Coin		20000						17						
27082	Rương Lễ Bang Hội (160-169)	100000	10000 Bạc			Coin		10000												
27082	Rương Lễ Bang Hội (160-169)	150000	5000 Bạc			Coin		5000												
27083	Rương Lễ Bang Hội (170-179)	500	Hoàng Đế Lệnh	1396				1				17		17						
27083	Rương Lễ Bang Hội (170-179)	50	【Hiếm】Vũ Khí Bậc 16	5566				1				17		17						
27083	Rương Lễ Bang Hội (170-179)	50	【Hiếm】Áo Bậc 16	5626				1				17		17						
27083	Rương Lễ Bang Hội (170-179)	50	【Hiếm】Dây Chuyền Bậc 16	5576				1				17		17						
