TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel	FactionLimit
7519	Ngoại Trang Vũ Khí Bá Đao T1-Màu 5	T1_BDWeaponWaiyi_Q5	12172	14	1	1	1					[FFFE0D]Chỉ Bá Đao được dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													16
8440	Ngoại Trang Vũ Khí Hoa Sơn T1-Màu 1	T1_HSWeaponWaiyi_Q1	12213	14	1	1	1					[FFFE0D]Chỉ Hoa Sơn được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng chung phái khác	25000	5	25000	1	waiyi																																													17
8441	Ngoại Trang Vũ Khí Hoa Sơn T1-Màu 2	T1_HSWeaponWaiyi_Q2	12214	14	1	1	1					[FFFE0D]Chỉ Hoa Sơn được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng chung phái khác	25000	5	25000	1	waiyi																																													17
8442	Ngoại Trang Vũ Khí Hoa Sơn T1-Màu 3	T1_HSWeaponWaiyi_Q3	12215	14	1	1	1					[FFFE0D]Chỉ Hoa Sơn được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng chung phái khác	25000	5	25000	1	waiyi																																													17
8443	Ngoại Trang Vũ Khí Hoa Sơn T1-Màu 4	T1_HSWeaponWaiyi_Q4	12216	14	1	1	1					[FFFE0D]Chỉ Hoa Sơn được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng chung phái khác	25000	5	25000	1	waiyi																																													17
8444	Ngoại Trang Vũ Khí Hoa Sơn T1-Màu 5	T1_HSWeaponWaiyi_Q5	12173	14	1	1	1					[FFFE0D]Chỉ Hoa Sơn được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng chung phái khác	25000	5	25000	1	waiyi																																													17
9719	Ngoại Trang Vũ Khí Minh Giáo T1-Màu 1	T1_MJWeaponWaiyi_Q1	12217	14	1	1	1					[FFFE0D]Chỉ Minh Giáo được dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													18
9720	Ngoại Trang Vũ Khí Minh Giáo T1-Màu 2	T1_MJWeaponWaiyi_Q2	12218	14	1	1	1					[FFFE0D]Chỉ Minh Giáo được dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													18
9721	Ngoại Trang Vũ Khí Minh Giáo T1-Màu 3	T1_MJWeaponWaiyi_Q3	12219	14	1	1	1					[FFFE0D]Chỉ Minh Giáo được dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													18
9722	Ngoại Trang Vũ Khí Minh Giáo T1-Màu 4	T1_MJWeaponWaiyi_Q4	12220	14	1	1	1					[FFFE0D]Chỉ Minh Giáo được dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													18
9723	Ngoại Trang Vũ Khí Minh Giáo T1-Màu 5	T1_MJWeaponWaiyi_Q5	12174	14	1	1	1					[FFFE0D]Chỉ Minh Giáo được dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													18
10495	Ngoại Trang Vũ Khí Đoàn Thị T1-Màu 1	T1_DSWeaponWaiyi_Q1	12229	14	1	1	1					[FFFE0D]Chỉ Đoàn Thị dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													19
10496	Ngoại Trang Vũ Khí Đoàn Thị T1-Màu 1	T1_DSWeaponWaiyi_Q2	12230	14	1	1	1					[FFFE0D]Chỉ Đoàn Thị dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													19
10497	Ngoại Trang Vũ Khí Đoàn Thị T1-Màu 2	T1_DSWeaponWaiyi_Q3	12231	14	1	1	1					[FFFE0D]Chỉ Đoàn Thị dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													19
10498	Ngoại Trang Vũ Khí Đoàn Thị T1-Màu 3	T1_DSWeaponWaiyi_Q4	12232	14	1	1	1					[FFFE0D]Chỉ Đoàn Thị dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													19
10499	Ngoại Trang Vũ Khí Đoàn Thị T1-Màu 4	T1_DSWeaponWaiyi_Q5	12175	14	1	1	1					[FFFE0D]Chỉ Đoàn Thị dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													19
11051	Ngoại Trang Vũ Khí Vạn Hoa T1-Màu 1	T1_WHWeaponWaiyi_Q1	12233	14	1	1	1					[FFFE0D]Chỉ Vạn Hoa dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													20
11052	Ngoại Trang Vũ Khí Vạn Hoa T1-Màu 2	T1_WHWeaponWaiyi_Q2	12234	14	1	1	1					[FFFE0D]Chỉ Vạn Hoa dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													20
11053	Ngoại Trang Vũ Khí Vạn Hoa T1-Màu 3	T1_WHWeaponWaiyi_Q3	12235	14	1	1	1					[FFFE0D]Chỉ Vạn Hoa dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													20
11054	Ngoại Trang Vũ Khí Vạn Hoa T1-Màu 4	T1_WHWeaponWaiyi_Q4	12236	14	1	1	1					[FFFE0D]Chỉ Vạn Hoa dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													20
11055	Ngoại Trang Vũ Khí Vạn Hoa T1-Màu 5	T1_WHWeaponWaiyi_Q5	12176	14	1	1	1					[FFFE0D]Chỉ Vạn Hoa dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\n[FFFE0D]Có thể nhuộm[-]\nKhông dùng cho phái khác	25000	5	25000	1	waiyi																																													20
6706	Ngoại Trang Vũ Khí T2-Màu 1 (Phong Vận)	T2_TWWeaponWaiyi_Q1	12205	14	1	1	1					Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	25000	81	25000	1	waiyi																																													
6707	Ngoại Trang Vũ Khí T2-Màu 2 (Phong Vận)	T2_TWWeaponWaiyi_Q2	12206	14	1	1	1					Mặc lên sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính\n[FFFE1D]Có thể nhuộm[-]	25000	81	25000	1	waiyi																																													
6708	Ngoại Trang Vũ Khí T2-Màu 3 (Phong Vận)	T2_TWWeaponWaiyi_Q3	12207	14	1	1	1					Mặc lên sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính\n[FFFE2D]Có thể nhuộm[-]	25000	81	25000	1	waiyi																																													
6709	Ngoại Trang Vũ Khí T2-Màu 4 (Phong Vận)	T2_TWWeaponWaiyi_Q4	12208	14	1	1	1					Mặc lên sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính\n[FFFE3D]Có thể nhuộm[-]	25000	81	25000	1	waiyi																																													
9725	Ngoại Trang Vũ Khí T3-Màu 1 (Tiên Vũ)	T3_WeaponWaiyi_Q1	12221	14	1	1	1					Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	25000	81	25000	1	waiyi																																													
9726	Ngoại Trang Vũ Khí T3-Màu 2 (Tiên Vũ)	T3_WeaponWaiyi_Q2	12222	14	1	1	1					Mặc lên sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính\n[FFFE1D]Có thể nhuộm[-]	25000	81	25000	1	waiyi																																													
9727	Ngoại Trang Vũ Khí T3-Màu 3 (Tiên Vũ)	T3_WeaponWaiyi_Q3	12223	14	1	1	1					Mặc lên sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính\n[FFFE2D]Có thể nhuộm[-]	25000	81	25000	1	waiyi																																													
9728	Ngoại Trang Vũ Khí T3-Màu 4 (Tiên Vũ)	T3_WeaponWaiyi_Q4	12224	14	1	1	1					Mặc lên sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính\n[FFFE3D]Có thể nhuộm[-]	25000	81	25000	1	waiyi																																													
10250	Ngoại Trang Vũ Khí T3 (Tiên Vũ) (20 ngày)	T3_WeaponWaiyi_Q1_D20	12221	14	1	1	1					Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Không thể nhuộm màu[-] 	25000	81	25000	1	waiyi																																													
10441	Ngoại Trang Vũ Khí T3B-Màu 1 (Tiên Vũ-Cao)	T3B_WeaponWaiyi_Q1	12225	14	1	1	1					Mặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\n[FFFE0D]Có thể nhuộm màu[-] 	25000	81	25000	1	waiyi																																													
10442	Ngoại Trang Vũ Khí T3B-Màu 2 (Tiên Vũ-Cao)	T3B_WeaponWaiyi_Q2	12226	14	1	1	1					Mặc lên sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính\n[FFFE1D]Có thể nhuộm[-]	25000	81	25000	1	waiyi																																													
10443	Ngoại Trang Vũ Khí T3B-Màu 3 (Tiên Vũ-Cao)	T3B_WeaponWaiyi_Q3	12227	14	1	1	1					Mặc lên sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính\n[FFFE2D]Có thể nhuộm[-]	25000	81	25000	1	waiyi																																													
10444	Ngoại Trang Vũ Khí T3B-Màu 4 (Tiên Vũ-Cao)	T3B_WeaponWaiyi_Q4	12228	14	1	1	1					Mặc lên sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính\n[FFFE3D]Có thể nhuộm[-]	25000	81	25000	1	waiyi																																													
6742	Ngoại Trang Vũ Khí Thiên Vương T1-Màu 1 (30 ngày)	T1_WeaponWaiyi_Q1_D30	12101	14	1	1	1					[FFFE0D]Chỉ Thiên Vương được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													1
6743	Ngoại Trang Vũ Khí Nga Mi T1-Màu 1 (30 ngày)	T1_EMWeaponWaiyi_Q1_D30	12105	14	1	1	1					[FFFE0D]Chỉ Nga Mi được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													2
6744	Ngoại Trang Vũ Khí Đào Hoa T1-Màu 1 (30 ngày)	T1_THWeaponWaiyi_Q1_D30	12109	14	1	1	1					[FFFE0D]Chỉ Đào Hoa được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													3
6745	Ngoại Trang Vũ Khí Tiêu Dao T1-Màu 1 (30 ngày)	T1_XYWeaponWaiyi_Q1_D30	12113	14	1	1	1					[FFFE0D]Chỉ Tiêu Dao được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													4
6746	Ngoại Trang Vũ Khí Võ Đang T1-Màu 1 (30 ngày)	T1_WDWeaponWaiyi_Q1_D30	12117	14	1	1	1					[FFFE0D]Chỉ Võ Đang được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													5
6747	Ngoại Trang Vũ Khí Thiên Nhẫn T1-Màu 1 (30 ngày)	T1_TRWeaponWaiyi_Q1_D30	12121	14	1	1	1					[FFFE0D]Chỉ Thiên Nhẫn được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													6
6748	Ngoại Trang Vũ Khí Thiếu Lâm T1-Màu 1 (30 ngày)	T1_SLWeaponWaiyi_Q1_D30	12125	14	1	1	1					[FFFE0D]Chỉ Thiếu Lâm được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													7
6749	Ngoại Trang Vũ Khí Thúy Yên T1-Màu 1 (30 ngày)	T1_CYWeaponWaiyi_Q1_D30	12129	14	1	1	1					[FFFE0D]Chỉ Thúy Yên được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													8
6750	Ngoại Trang Vũ Khí Đường Môn T1-Màu 1 (30 ngày)	T1_TMWeaponWaiyi_Q1_D30	12133	14	1	1	1					[FFFE0D]Chỉ Đường Môn được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													9
6751	Ngoại Trang Vũ Khí Côn Lôn T1-Màu 1 (30 ngày)	T1_KLWeaponWaiyi_Q1_D30	12137	14	1	1	1					[FFFE0D]Chỉ Côn Lôn được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													10
6752	Ngoại Trang Vũ Khí Cái Bang T1-Màu 1 (30 ngày)	T1_GBWeaponWaiyi_Q1_D30	12141	14	1	1	1					[FFFE0D]Chỉ Cái Bang được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													11
6753	Ngoại Trang Vũ Khí Ngũ Độc T1-Màu 1 (30 ngày)	T1_WUDUWeaponWaiyi_Q1_D30	12145	14	1	1	1					[FFFE0D]Chỉ Ngũ Độc được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													12
6754	Ngoại Trang Vũ Khí Tàng Kiếm T1-Màu 1 (30 ngày)	T1_CJWeaponWaiyi_Q1_D30	12149	14	1	1	1					[FFFE0D]Chỉ Tàng Kiếm được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													13
6755	Ngoại Trang Vũ Khí Trường Ca T1-Màu 1 (30 ngày)	T1_CGWeaponWaiyi_Q1_D30	12153	14	1	1	1					[FFFE0D]Chỉ Trường Ca được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													14
6756	Ngoại Trang Vũ Khí Thiên Sơn T1-Màu 1 (30 ngày)	T1_TSWeaponWaiyi_Q1_D30	12201	14	1	1	1					[FFFE0D]Chỉ Thiên Sơn được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													15
7681	Ngoại Trang Vũ Khí Bá Đao T1-Màu 1 (30 ngày)	T1_BDWeaponWaiyi_Q1_D30	12209	14	1	1	1					[FFFE0D]Chỉ Bá Đao được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													16
8529	Ngoại Trang Vũ Khí Hoa Sơn T1-Màu 1 (30 ngày)	T1_HSWeaponWaiyi_Q1_D30	12213	14	1	1	1					[FFFE0D]Chỉ Hoa Sơn được dùng[-]\n\nMặc vào thay đổi ngoại hình, không ảnh hưởng thuộc tính trang bị\nKhông dùng chung phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													17
9724	Ngoại Trang Vũ Khí Minh Giáo T1-Màu 1 (30 ngày)	T1_MJWeaponWaiyi_Q1_D30	12217	14	1	1	1					[FFFE0D]Chỉ Minh Giáo được dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\nKhông dùng cho phái khác\n[FFFE0D]Thời Hạn:30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													18
10500	Ngoại Trang Vũ Khí Đoàn Thị T1-Màu 1 (30 ngày)	T1_DSWeaponWaiyi_Q1_D30	12229	14	1	1	1					[FFFE0D]Chỉ Đoàn Thị dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\nKhông dùng cho phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													19
11060	Ngoại Trang Vũ Khí Vạn Hoa T1-Màu 1 (30 ngày)	T1_WHWeaponWaiyi_Q1_D30	12233	14	1	1	1					[FFFE0D]Chỉ Vạn Hoa dùng[-]\n\nDùng sẽ thay đổi ngoại hình, không ảnh hưởng thuộc tính kèm theo\nKhông dùng cho phái khác\n[FFFE0D]Thời hạn: 30 ngày[-]\n[FFFE0D]Không thể nhuộm[-]	25000	5	25000	1	waiyi																																													20
