TemplateId	Name	Kind	ShowType	ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
5817	Mảnh Nón Kế Thừa Bậc 12	T12_Helm_Q3_piece	5812	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Nón[FFFE0D]【Kế Thừa】Bậc 12[-]	720000	9	1	768000	4	1		999										
5818	Mảnh Nón Kế Thừa Bậc 13	T13_Helm_Q3_piece	5813	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Nón[FFFE0D]【Kế Thừa】Bậc 13[-]	792000	10	1	792000	4	1		999										
5819	Mảnh Nón Kế Thừa Bậc 14	T14_Helm_Q3_piece	5814	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Nón[FFFE0D]【Kế Thừa】Bậc 14[-]	870000	11	1	870000	4	1		999										
5820	Mảnh Nón Kế Thừa Bậc 15	T15_Helm_Q3_piece	5815	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Nón[FFFE0D]【Kế Thừa】Bậc 15[-]	961800	12	1	960000	4	1		999										
10371	Mảnh Nón Kế Thừa Bậc 16	T16_Helm_Q3_piece	5816	34			EquipMeterial	99	10206	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Nón[FFFE0D]【Kế Thừa】Bậc 16[-]	1060000	13	1	1060000	4	1		999										
10372	Mảnh Nón Kế Thừa Bậc 17	T17_Helm_Q3_piece	5817	34			EquipMeterial	99	10207	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Nón[FFFE0D]【Kế Thừa】Bậc 17[-]	1160000	14	1	1160000	4	1		999										
10373	Mảnh Nón Kế Thừa Bậc 18	T18_Helm_Q3_piece	5818	34			EquipMeterial	99	10208	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Nón[FFFE0D]【Kế Thừa】Bậc 18[-]	240000	15	1	240000	4	1		999										
10374	Mảnh Nón Kế Thừa Bậc 19	T19_Helm_Q3_piece	5819	34			EquipMeterial	99	10209	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Nón[FFFE0D]【Kế Thừa】Bậc 19[-]	360000	16	1	360000	4	1		999										
10375	Mảnh Nón Kế Thừa Bậc 20	T20_Helm_Q3_piece	5820	34			EquipMeterial	99	10210	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Nón[FFFE0D]【Kế Thừa】Bậc 20[-]	480000	17	1	480000	4	1		999										
2124	Mảnh Áo Hiếm Bậc 4	T4_Armor_Q2_piece	6704	34	10404		EquipMeterial	99	10404	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 4[-]	180000	1	1	180000	6	1		999										
2125	Mảnh Áo Hiếm Bậc 5	T5_Armor_Q2_piece	6705	34	10405		EquipMeterial	99	10405	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 5[-]	375000	2	1	375000	6	1		999										
2126	Mảnh Áo Hiếm Bậc 6	T6_Armor_Q2_piece	6706	34	10406		EquipMeterial	99	10406	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 6[-]	450000	3	1	450000	6	1		999										
2979	Mảnh Áo Hiếm Bậc 7	T7_Armor_Q2_piece	6707	34	10407		EquipMeterial	99	10407	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 7[-]	600000	4	1	600000	6	1		999										
2980	Mảnh Áo Hiếm Bậc 8	T8_Armor_Q2_piece	6708	34	10408		EquipMeterial	99	10408	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 8[-]	810000	5	1	810000	6	1		999										
2981	Mảnh Áo Hiếm Bậc 9	T9_Armor_Q2_piece	6709	34	10409		EquipMeterial	99	10409	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 9[-]	1200000	6	1	1200000	6	1		999										
3679	Mảnh Áo Hiếm Bậc 10	T10_Armor_Q2_piece	6710	34	10410		EquipMeterial	99	10410	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 10[-]	1500000	7	1	1500000	6	1		999										
5821	Mảnh Áo Hiếm Bậc 11	T11_Armor_Q2_piece	6711	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 11[-]	1875000	8	1	1875000	6	1		999										
5822	Mảnh Áo Hiếm Bậc 12	T12_Armor_Q2_piece	6712	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 12[-]	2052000	9	1	2052000	6	1		999										
5823	Mảnh Áo Hiếm Bậc 13	T13_Armor_Q2_piece	6713	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 13[-]	2136000	10	1	2136000	6	1		999										
5824	Mảnh Áo Hiếm Bậc 14	T14_Armor_Q2_piece	6714	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 14[-]	2350000	11	1	2350000	6	1		999										
5825	Mảnh Áo Hiếm Bậc 15	T15_Armor_Q2_piece	6715	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 15[-]	2589000	12	1	2589000	6	1		999										
10376	Mảnh Áo Hiếm Bậc 16	T16_Armor_Q2_piece	6716	34			EquipMeterial	99	10406	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 16[-]	2850000	13	1	2850000	6	1		999										
10377	Mảnh Áo Hiếm Bậc 17	T17_Armor_Q2_piece	6717	34			EquipMeterial	99	10407	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 17[-]	3135000	14	1	3135000	6	1		999										
10378	Mảnh Áo Hiếm Bậc 18	T18_Armor_Q2_piece	6718	34			EquipMeterial	99	10408	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 18[-]	810000	15	1	810000	6	1		999										
10379	Mảnh Áo Hiếm Bậc 19	T19_Armor_Q2_piece	6719	34			EquipMeterial	99	10409	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 19[-]	1200000	16	1	1200000	6	1		999										
10380	Mảnh Áo Hiếm Bậc 20	T20_Armor_Q2_piece	6720	34			EquipMeterial	99	10410	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Hiếm】Bậc 20[-]	1500000	17	1	1500000	6	1		999										
2127	Mảnh Áo Kế Thừa Bậc 4	T4_Armor_Q3_piece	6804	34	10404		EquipMeterial	99	10404	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 4[-]	120000	1	1	120000	4	1		999										
2128	Mảnh Áo Kế Thừa Bậc 5	T5_Armor_Q3_piece	6805	34	10405		EquipMeterial	99	10405	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 5[-]	270000	2	1	270000	4	1		999										
2129	Mảnh Áo Kế Thừa Bậc 6	T6_Armor_Q3_piece	6806	34	10406		EquipMeterial	99	10406	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 6[-]	360000	3	1	360000	4	1		999										
2982	Mảnh Áo Kế Thừa Bậc 7	T7_Armor_Q3_piece	6807	34	10407		EquipMeterial	99	10407	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 7[-]	480000	4	1	480000	4	1		999										
2983	Mảnh Áo Kế Thừa Bậc 8	T8_Armor_Q3_piece	6808	34	10408		EquipMeterial	99	10408	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 8[-]	720000	5	1	720000	4	1		999										
2984	Mảnh Áo Kế Thừa Bậc 9	T9_Armor_Q3_piece	6809	34	10409		EquipMeterial	99	10409	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 9[-]	1080000	6	1	1080000	4	1		999										
3680	Mảnh Áo Kế Thừa Bậc 10	T10_Armor_Q3_piece	6810	34	10410		EquipMeterial	99	10410	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 10[-]	1440000	7	1	1440000	4	1		999										
5826	Mảnh Áo Kế Thừa Bậc 11	T11_Armor_Q3_piece	6811	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 11[-]	1920000	8	1	1920000	4	1		999										
5827	Mảnh Áo Kế Thừa Bậc 12	T12_Armor_Q3_piece	6812	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 12[-]	2160000	9	1	2304000	4	1		999										
5828	Mảnh Áo Kế Thừa Bậc 13	T13_Armor_Q3_piece	6813	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 13[-]	2376000	10	1	2376000	4	1		999										
5829	Mảnh Áo Kế Thừa Bậc 14	T14_Armor_Q3_piece	6814	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 14[-]	2610000	11	1	2610000	4	1		999										
5830	Mảnh Áo Kế Thừa Bậc 15	T15_Armor_Q3_piece	6815	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 15[-]	2885400	12	1	2880000	4	1		999										
10381	Mảnh Áo Kế Thừa Bậc 16	T16_Armor_Q3_piece	6816	34			EquipMeterial	99	10406	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 16[-]	3180000	13	1	3180000	4	1		999										
10382	Mảnh Áo Kế Thừa Bậc 17	T17_Armor_Q3_piece	6817	34			EquipMeterial	99	10407	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 17[-]	3480000	14	1	3480000	4	1		999										
10383	Mảnh Áo Kế Thừa Bậc 18	T18_Armor_Q3_piece	6818	34			EquipMeterial	99	10408	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 18[-]	720000	15	1	720000	4	1		999										
10384	Mảnh Áo Kế Thừa Bậc 19	T19_Armor_Q3_piece	6819	34			EquipMeterial	99	10409	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 19[-]	1080000	16	1	1080000	4	1		999										
10385	Mảnh Áo Kế Thừa Bậc 20	T20_Armor_Q3_piece	6820	34			EquipMeterial	99	10410	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Áo[FFFE0D]【Kế Thừa】Bậc 20[-]	1440000	17	1	1440000	4	1		999										
2130	Mảnh Hộ Uyển Hiếm Bậc 4	T4_Cuff_Q2_piece	7704	34	10304		EquipMeterial	99	10304	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 4[-]	60000	1	1	60000	6	1		999										
2131	Mảnh Hộ Uyển Hiếm Bậc 5	T5_Cuff_Q2_piece	7705	34	10305		EquipMeterial	99	10305	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 5[-]	125000	2	1	125000	6	1		999										
2132	Mảnh Hộ Uyển Hiếm Bậc 6	T6_Cuff_Q2_piece	7706	34	10306		EquipMeterial	99	10306	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 6[-]	150000	3	1	150000	6	1		999										
2985	Mảnh Hộ Uyển Hiếm Bậc 7	T7_Cuff_Q2_piece	7707	34	10307		EquipMeterial	99	10307	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 7[-]	200000	4	1	200000	6	1		999										
2986	Mảnh Hộ Uyển Hiếm Bậc 8	T8_Cuff_Q2_piece	7708	34	10308		EquipMeterial	99	10308	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 8[-]	270000	5	1	270000	6	1		999										
2987	Mảnh Hộ Uyển Hiếm Bậc 9	T9_Cuff_Q2_piece	7709	34	10309		EquipMeterial	99	10309	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 9[-]	400000	6	1	400000	6	1		999										
3681	Mảnh Hộ Uyển Hiếm Bậc 10	T10_Cuff_Q2_piece	7710	34	10310		EquipMeterial	99	10310	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 10[-]	500000	7	1	500000	6	1		999										
5831	Mảnh Hộ Uyển Hiếm Bậc 11	T11_Cuff_Q2_piece	7711	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 11[-]	625000	8	1	625000	6	1		999										
5832	Mảnh Hộ Uyển Hiếm Bậc 12	T12_Cuff_Q2_piece	7712	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 12[-]	684000	9	1	684000	6	1		999										
5833	Mảnh Hộ Uyển Hiếm Bậc 13	T13_Cuff_Q2_piece	7713	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 13[-]	712000	10	1	712000	6	1		999										
5834	Mảnh Hộ Uyển Hiếm Bậc 14	T14_Cuff_Q2_piece	7714	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 14[-]	783000	11	1	783000	6	1		999										
5835	Mảnh Hộ Uyển Hiếm Bậc 15	T15_Cuff_Q2_piece	7715	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 15[-]	862800	12	1	863000	6	1		999										
10386	Mảnh Hộ Uyển Hiếm Bậc 16	T16_Cuff_Q2_piece	7716	34			EquipMeterial	99	10306	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 16[-]	950000	13	1	950000	6	1		999										
10387	Mảnh Hộ Uyển Hiếm Bậc 17	T17_Cuff_Q2_piece	7717	34			EquipMeterial	99	10307	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 17[-]	1045000	14	1	1045000	6	1		999										
10388	Mảnh Hộ Uyển Hiếm Bậc 18	T18_Cuff_Q2_piece	7718	34			EquipMeterial	99	10308	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 18[-]	270000	15	1	270000	6	1		999										
10389	Mảnh Hộ Uyển Hiếm Bậc 19	T19_Cuff_Q2_piece	7719	34			EquipMeterial	99	10309	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 19[-]	400000	16	1	400000	6	1		999										
10390	Mảnh Hộ Uyển Hiếm Bậc 20	T20_Cuff_Q2_piece	7720	34			EquipMeterial	99	10310	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Hiếm】Bậc 20[-]	500000	17	1	500000	6	1		999										
2133	Mảnh Hộ Uyển Kế Thừa Bậc 4	T4_Cuff_Q3_piece	7804	34	10304		EquipMeterial	99	10304	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 4[-]	40000	1	1	40000	4	1		999										
2134	Mảnh Hộ Uyển Kế Thừa Bậc 5	T5_Cuff_Q3_piece	7805	34	10305		EquipMeterial	99	10305	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 5[-]	90000	2	1	90000	4	1		999										
2135	Mảnh Hộ Uyển Kế Thừa Bậc 6	T6_Cuff_Q3_piece	7806	34	10306		EquipMeterial	99	10306	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 6[-]	120000	3	1	120000	4	1		999										
2988	Mảnh Hộ Uyển Kế Thừa Bậc 7	T7_Cuff_Q3_piece	7807	34	10307		EquipMeterial	99	10307	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 7[-]	160000	4	1	160000	4	1		999										
2989	Mảnh Hộ Uyển Kế Thừa Bậc 8	T8_Cuff_Q3_piece	7808	34	10308		EquipMeterial	99	10308	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 8[-]	240000	5	1	240000	4	1		999										
2990	Mảnh Hộ Uyển Kế Thừa Bậc 9	T9_Cuff_Q3_piece	7809	34	10309		EquipMeterial	99	10309	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 9[-]	360000	6	1	360000	4	1		999										
3682	Mảnh Hộ Uyển Kế Thừa Bậc 10	T10_Cuff_Q3_piece	7810	34	10310		EquipMeterial	99	10310	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 10[-]	480000	7	1	480000	4	1		999										
5836	Mảnh Hộ Uyển Kế Thừa Bậc 11	T11_Cuff_Q3_piece	7811	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 11[-]	640000	8	1	640000	4	1		999										
5837	Mảnh Hộ Uyển Kế Thừa Bậc 12	T12_Cuff_Q3_piece	7812	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 12[-]	720000	9	1	768000	4	1		999										
5838	Mảnh Hộ Uyển Kế Thừa Bậc 13	T13_Cuff_Q3_piece	7813	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 13[-]	792000	10	1	792000	4	1		999										
5839	Mảnh Hộ Uyển Kế Thừa Bậc 14	T14_Cuff_Q3_piece	7814	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 14[-]	870000	11	1	870000	4	1		999										
5840	Mảnh Hộ Uyển Kế Thừa Bậc 15	T15_Cuff_Q3_piece	7815	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 15[-]	961800	12	1	960000	4	1		999										
10391	Mảnh Hộ Uyển Kế Thừa Bậc 16	T16_Cuff_Q3_piece	7816	34			EquipMeterial	99	10306	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 16[-]	1060000	13	1	1060000	4	1		999										
10392	Mảnh Hộ Uyển Kế Thừa Bậc 17	T17_Cuff_Q3_piece	7817	34			EquipMeterial	99	10307	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 17[-]	1160000	14	1	1160000	4	1		999										
10393	Mảnh Hộ Uyển Kế Thừa Bậc 18	T18_Cuff_Q3_piece	7818	34			EquipMeterial	99	10308	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 18[-]	240000	15	1	240000	4	1		999										
10394	Mảnh Hộ Uyển Kế Thừa Bậc 19	T19_Cuff_Q3_piece	7819	34			EquipMeterial	99	10309	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 19[-]	360000	16	1	360000	4	1		999										
10395	Mảnh Hộ Uyển Kế Thừa Bậc 20	T20_Cuff_Q3_piece	7820	34			EquipMeterial	99	10310	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Hộ Uyển[FFFE0D]【Kế Thừa】Bậc 20[-]	480000	17	1	480000	4	1		999										
2136	Mảnh Đai Hiếm Bậc 4	T4_Belt_Q2_piece	8704	34	10504		EquipMeterial	99	10504	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 4[-]	60000	1	1	60000	6	1		999										
2137	Mảnh Đai Hiếm Bậc 5	T5_Belt_Q2_piece	8705	34	10505		EquipMeterial	99	10505	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 5[-]	125000	2	1	125000	6	1		999										
2138	Mảnh Đai Hiếm Bậc 6	T6_Belt_Q2_piece	8706	34	10506		EquipMeterial	99	10506	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 6[-]	150000	3	1	150000	6	1		999										
2991	Mảnh Đai Hiếm Bậc 7	T7_Belt_Q2_piece	8707	34	10507		EquipMeterial	99	10507	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 7[-]	200000	4	1	200000	6	1		999										
2992	Mảnh Đai Hiếm Bậc 8	T8_Belt_Q2_piece	8708	34	10508		EquipMeterial	99	10508	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 8[-]	270000	5	1	270000	6	1		999										
2993	Mảnh Đai Hiếm Bậc 9	T9_Belt_Q2_piece	8709	34	10509		EquipMeterial	99	10509	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 9[-]	400000	6	1	400000	6	1		999										
3683	Mảnh Đai Hiếm Bậc 10	T10_Belt_Q2_piece	8710	34	10510		EquipMeterial	99	10510	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 10[-]	500000	7	1	500000	6	1		999										
5841	Mảnh Đai Hiếm Bậc 11	T11_Belt_Q2_piece	8711	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 11[-]	625000	8	1	625000	6	1		999										
5842	Mảnh Đai Hiếm Bậc 12	T12_Belt_Q2_piece	8712	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 12[-]	684000	9	1	684000	6	1		999										
5843	Mảnh Đai Hiếm Bậc 13	T13_Belt_Q2_piece	8713	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 13[-]	712000	10	1	712000	6	1		999										
5844	Mảnh Đai Hiếm Bậc 14	T14_Belt_Q2_piece	8714	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 14[-]	783000	11	1	783000	6	1		999										
5845	Mảnh Đai Hiếm Bậc 15	T15_Belt_Q2_piece	8715	34			EquipMeterial	99		Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 15[-]	862800	12	1	863000	6	1		999										
10396	Mảnh Đai Hiếm Bậc 16	T16_Belt_Q2_piece	8716	34			EquipMeterial	99	10506	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 16[-]	950000	13	1	950000	6	1		999										
10397	Mảnh Đai Hiếm Bậc 17	T17_Belt_Q2_piece	8717	34			EquipMeterial	99	10507	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 17[-]	1045000	14	1	1045000	6	1		999										
10398	Mảnh Đai Hiếm Bậc 18	T18_Belt_Q2_piece	8718	34			EquipMeterial	99	10508	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 18[-]	270000	15	1	270000	6	1		999										
10399	Mảnh Đai Hiếm Bậc 19	T19_Belt_Q2_piece	8719	34			EquipMeterial	99	10509	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 19[-]	400000	16	1	400000	6	1		999										
10400	Mảnh Đai Hiếm Bậc 20	T20_Belt_Q2_piece	8720	34			EquipMeterial	99	10510	Cần [FFFE0D]10 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Hiếm】Bậc 20[-]	500000	17	1	500000	6	1		999										
2139	Mảnh Đai Kế Thừa Bậc 4	T4_Belt_Q3_piece	8804	34	10504		EquipMeterial	99	10504	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 4[-]	40000	1	1	40000	4	1		999										
2140	Mảnh Đai Kế Thừa Bậc 5	T5_Belt_Q3_piece	8805	34	10505		EquipMeterial	99	10505	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 5[-]	90000	2	1	90000	4	1		999										
2141	Mảnh Đai Kế Thừa Bậc 6	T6_Belt_Q3_piece	8806	34	10506		EquipMeterial	99	10506	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 6[-]	120000	3	1	120000	4	1		999										
2994	Mảnh Đai Kế Thừa Bậc 7	T7_Belt_Q3_piece	8807	34	10507		EquipMeterial	99	10507	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 7[-]	160000	4	1	160000	4	1		999										
2995	Mảnh Đai Kế Thừa Bậc 8	T8_Belt_Q3_piece	8808	34	10508		EquipMeterial	99	10508	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 8[-]	240000	5	1	240000	4	1		999										
2996	Mảnh Đai Kế Thừa Bậc 9	T9_Belt_Q3_piece	8809	34	10509		EquipMeterial	99	10509	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 9[-]	360000	6	1	360000	4	1		999										
3684	Mảnh Đai Kế Thừa Bậc 10	T10_Belt_Q3_piece	8810	34	10510		EquipMeterial	99	10510	Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 10[-]	480000	7	1	480000	4	1		999										
5846	Mảnh Đai Kế Thừa Bậc 11	T11_Belt_Q3_piece	8811	34			EquipMeterial	99		Cần [FFFE0D]5 mảnh[-] để ghép thành 1 Đai[FFFE0D]【Kế Thừa】Bậc 11[-]	640000	8	1	640000	4	1		999										
