TemplateId	Name	Kind	ShowType	ItemType	BigIcon	CDType	ClassName	DetailType	Icon	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10
8422	Đá Ngũ Hành Bậc 1	Un_5Stone_ring_1		36	5903		UnidentifySeriesStone	1	5903	Sau khi giám định nhận Đá Ngũ Hành [FFFE0D]Bậc 1[-], có thể khảm lên [FFFE0D]Nhẫn[-]	10000	1	7	10000	3	60	1	999	8402									
8423	Đá Ngũ Hành Bậc 1	Un_5Stone_necklace_1		36	5903		UnidentifySeriesStone	1	5903	Sau khi giám định nhận Đá Ngũ Hành [FFFE0D]Bậc 1[-], có thể khảm lên [FFFE0D]Dây Chuyền[-]	10000	1	7	10000	3	60	1	999	8403									
8424	Đá Ngũ Hành Bậc 1	Un_5Stone_amulet_1		36	5903		UnidentifySeriesStone	1	5903	Sau khi giám định nhận Đá Ngũ Hành [FFFE0D]Bậc 1[-], có thể khảm lên [FFFE0D]Hộ Thân Phù[-]	10000	1	7	10000	3	60	1	999	8404									
8425	Đá Ngũ Hành Bậc 1	Un_5tone_boots_1		36	5903		UnidentifySeriesStone	1	5903	Sau khi giám định nhận Đá Ngũ Hành [FFFE0D]Bậc 1[-], có thể khảm lên [FFFE0D]Giày[-]	10000	1	7	10000	3	60	1	999	8405									
8426	Đá Ngũ Hành Bậc 1	Un_5tone_belt_1		36	5903		UnidentifySeriesStone	1	5903	Sau khi giám định nhận Đá Ngũ Hành [FFFE0D]Bậc 1[-], có thể khảm lên [FFFE0D]Đai[-]	10000	1	7	10000	3	60	1	999	8406									
8427	Đá Ngũ Hành Bậc 1	Un_5tone_helm_1		36	5903		UnidentifySeriesStone	1	5903	Sau khi giám định nhận Đá Ngũ Hành [FFFE0D]Bậc 1[-], có thể khảm lên [FFFE0D]Nón[-]	10000	1	7	10000	3	60	1	999	8407									
8428	Đá Ngũ Hành Bậc 1	Un_5tone_cuff_1		36	5903		UnidentifySeriesStone	1	5903	Sau khi giám định nhận Đá Ngũ Hành [FFFE0D]Bậc 1[-], có thể khảm lên [FFFE0D]Hộ Uyển[-]	10000	1	7	10000	3	60	1	999	8408									
8429	Đá Ngũ Hành Bậc 1	Un_5tone_pendant_1		36	5903		UnidentifySeriesStone	1	5903	Sau khi giám định nhận Đá Ngũ Hành [FFFE0D]Bậc 1[-], có thể khảm lên [FFFE0D]Hộ Thân Phù[-]	10000	1	7	10000	3	60	1	999	8409									
8430	Đá Ngũ Hành 2	Un_5Stone_weapon_2		36	5903		UnidentifySeriesStone	1	5903	Đá Ngũ Hành 2. Giám định nhận Đá Ngũ Hành [FFFE0D]2[-], dùng khảm lên [FFFE0D]Vũ Khí[-]	10000	2	7	10000	3	60	1	999	8410									
8431	Đá Ngũ Hành 2	Un_5Stone_armor_2		36	5903		UnidentifySeriesStone	1	5903	Đá Ngũ Hành 2. Giám định nhận Đá Ngũ Hành [FFFE0D]2[-], dùng khảm lên [FFFE0D]Áo[-]	10000	2	7	10000	3	60	1	999	8411									
8432	Đá Ngũ Hành 2	Un_5Stone_ring_2		36	5903		UnidentifySeriesStone	1	5903	Đá Ngũ Hành 2. Giám định nhận Đá Ngũ Hành [FFFE0D]2[-], dùng khảm lên [FFFE0D]Nhẫn[-]	10000	2	7	10000	3	60	1	999	8412									
8433	Đá Ngũ Hành 2	Un_5Stone_necklace_2		36	5903		UnidentifySeriesStone	1	5903	Đá Ngũ Hành 2. Giám định nhận Đá Ngũ Hành [FFFE0D]2[-], dùng khảm lên [FFFE0D]Dây Chuyền[-]	10000	2	7	10000	3	60	1	999	8413									
8434	Đá Ngũ Hành 2	Un_5Stone_amulet_2		36	5903		UnidentifySeriesStone	1	5903	Đá Ngũ Hành 2. Giám định nhận Đá Ngũ Hành [FFFE0D]2[-], dùng khảm lên [FFFE0D]Hộ Thân Phù[-]	10000	2	7	10000	3	60	1	999	8414									
8435	Đá Ngũ Hành 2	Un_5tone_boots_2		36	5903		UnidentifySeriesStone	1	5903	Đá Ngũ Hành 2. Giám định nhận Đá Ngũ Hành [FFFE0D]2[-], dùng khảm lên [FFFE0D]Giày[-]	10000	2	7	10000	3	60	1	999	8415									
8436	Đá Ngũ Hành 2	Un_5tone_belt_2		36	5903		UnidentifySeriesStone	1	5903	Đá Ngũ Hành 2. Giám định nhận Đá Ngũ Hành [FFFE0D]2[-], dùng khảm lên [FFFE0D]Đai[-]	10000	2	7	10000	3	60	1	999	8416									
8437	Đá Ngũ Hành 2	Un_5tone_helm_2		36	5903		UnidentifySeriesStone	1	5903	Đá Ngũ Hành 2. Giám định nhận Đá Ngũ Hành [FFFE0D]2[-], dùng khảm lên [FFFE0D]Nón[-]	10000	2	7	10000	3	60	1	999	8417									
8438	Đá Ngũ Hành 2	Un_5tone_cuff_2		36	5903		UnidentifySeriesStone	1	5903	Đá Ngũ Hành 2. Giám định nhận Đá Ngũ Hành [FFFE0D]2[-], dùng khảm lên [FFFE0D]Hộ Uyển[-]	10000	2	7	10000	3	60	1	999	8418									
8439	Đá Ngũ Hành 2	Un_5tone_pendant_2		36	5903		UnidentifySeriesStone	1	5903	Đá Ngũ Hành 2. Giám định nhận Đá Ngũ Hành [FFFE0D]2[-], dùng khảm lên [FFFE0D]Hộ Thân Phù[-]	10000	2	7	10000	3	60	1	999	8419									
9368	Bùa Tẩy Luyện Vũ Khí Bậc 7	Un_Refine_T7_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv80\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 7[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	500000	7	7	500000	3	80	1	1	9338									
8530	Bùa Tẩy Luyện Vũ Khí Bậc 8	Un_Refine_T8_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv90\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 8[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	750000	8	7	750000	3	90	1	999	8920									
8531	Bùa Tẩy Luyện Vũ Khí Bậc 9	Un_Refine_T9_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv100\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 9[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	950000	9	7	950000	3	100	1	999	8921									
8532	Bùa Tẩy Luyện Vũ Khí Bậc 10	Un_Refine_T10_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv110\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 10[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1350000	10	7	1350000	3	110	1	999	8922									
8533	Bùa Tẩy Luyện Vũ Khí Bậc 11	Un_Refine_T11_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv120\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 11[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1900000	11	7	1900000	3	120	1	999	8923									
8534	Bùa Tẩy Luyện Vũ Khí Bậc 12	Un_Refine_T12_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv130\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 12[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	2350000	12	7	2350000	3	130	1	999	8924									
8535	Bùa Tẩy Luyện Vũ Khí Bậc 13	Un_Refine_T13_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv140\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 13[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	2700000	13	7	2700000	3	140	1	999	8925									
8536	Bùa Tẩy Luyện Vũ Khí Bậc 14	Un_Refine_T14_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv150\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 14[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	3000000	14	7	3000000	3	150	1	999	8926									
8537	Bùa Tẩy Luyện Vũ Khí Bậc 15	Un_Refine_T15_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv160\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 15[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	3600000	15	7	3600000	3	160	1	999	8927									
8538	Bùa Tẩy Luyện Vũ Khí Bậc 16	Un_Refine_T16_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv170\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 16[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	3850000	16	7	3850000	3	170	1	999	8928									
8539	Bùa Tẩy Luyện Vũ Khí Bậc 17	Un_Refine_T17_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv180\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 17[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	4200000	17	7	4200000	3	180	1	999	8929									
8540	Bùa Tẩy Luyện Vũ Khí Bậc 18	Un_Refine_T18_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv190\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 18[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	3000000	18	7	3000000	3	190	1	999	8930									
8541	Bùa Tẩy Luyện Vũ Khí Bậc 19	Un_Refine_T19_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv200\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 19[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	3000000	19	7	3000000	3	200	1	999	8931									
8542	Bùa Tẩy Luyện Vũ Khí Bậc 20	Un_Refine_T20_Weapon_Q1		36	8530		UnidentifyRefineStone	1	8530	Cấp giám định: Lv210\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Vũ Khí Bậc 20[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	3000000	20	7	3000000	3	210	1	999	8932									
9369	Bùa Tẩy Luyện Dây Chuyền Bậc 7	Un_Refine_T7_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv82\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 7[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	200000	7	7	200000	3	82	1	1	9339									
8543	Bùa Tẩy Luyện Dây Chuyền Bậc 8	Un_Refine_T8_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv92\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 8[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	300000	8	7	300000	3	92	1	999	8933									
8544	Bùa Tẩy Luyện Dây Chuyền Bậc 9	Un_Refine_T9_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv102\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 9[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	380000	9	7	380000	3	102	1	999	8934									
8545	Bùa Tẩy Luyện Dây Chuyền Bậc 10	Un_Refine_T10_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv112\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 10[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	540000	10	7	540000	3	112	1	999	8935									
8546	Bùa Tẩy Luyện Dây Chuyền Bậc 11	Un_Refine_T11_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv122\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 11[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	760000	11	7	760000	3	122	1	999	8936									
8547	Bùa Tẩy Luyện Dây Chuyền Bậc 12	Un_Refine_T12_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv132\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 12[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	940000	12	7	940000	3	132	1	999	8937									
8548	Bùa Tẩy Luyện Dây Chuyền Bậc 13	Un_Refine_T13_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv142\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 13[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1080000	13	7	1080000	3	142	1	999	8938									
8549	Bùa Tẩy Luyện Dây Chuyền Bậc 14	Un_Refine_T14_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv152\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 14[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1200000	14	7	1200000	3	152	1	999	8939									
8550	Bùa Tẩy Luyện Dây Chuyền Bậc 15	Un_Refine_T15_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv162\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 15[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1440000	15	7	1440000	3	162	1	999	8940									
8551	Bùa Tẩy Luyện Dây Chuyền Bậc 16	Un_Refine_T16_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv172\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 16[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1540000	16	7	1540000	3	172	1	999	8941									
8552	Bùa Tẩy Luyện Dây Chuyền Bậc 17	Un_Refine_T17_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv182\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 17[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1680000	17	7	1680000	3	182	1	999	8942									
8553	Bùa Tẩy Luyện Dây Chuyền Bậc 18	Un_Refine_T18_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv192\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 18[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1200000	18	7	1200000	3	192	1	999	8943									
8554	Bùa Tẩy Luyện Dây Chuyền Bậc 19	Un_Refine_T19_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv202\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 19[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1200000	19	7	1200000	3	202	1	999	8944									
8555	Bùa Tẩy Luyện Dây Chuyền Bậc 20	Un_Refine_T20_Necklace_Q1		36	8543		UnidentifyRefineStone	1	8543	Cấp giám định: Lv212\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Dây Chuyền Bậc 20[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1200000	20	7	1200000	3	212	1	999	8945									
9370	Bùa Tẩy Luyện Nhẫn Bậc 7	Un_Refine_T7_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv84\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 7[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	200000	7	7	200000	3	84	1	1	9340									
8556	Bùa Tẩy Luyện Nhẫn Bậc 8	Un_Refine_T8_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv94\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 8[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	300000	8	7	300000	3	94	1	999	8946									
8557	Bùa Tẩy Luyện Nhẫn Bậc 9	Un_Refine_T9_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv104\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 9[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	380000	9	7	380000	3	104	1	999	8947									
8558	Bùa Tẩy Luyện Nhẫn Bậc 10	Un_Refine_T10_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv114\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 10[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	540000	10	7	540000	3	114	1	999	8948									
8559	Bùa Tẩy Luyện Nhẫn Bậc 11	Un_Refine_T11_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv124\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 11[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	760000	11	7	760000	3	124	1	999	8949									
8560	Bùa Tẩy Luyện Nhẫn Bậc 12	Un_Refine_T12_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv134\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 12[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	940000	12	7	940000	3	134	1	999	8950									
8561	Bùa Tẩy Luyện Nhẫn Bậc 13	Un_Refine_T13_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv144\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 13[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1080000	13	7	1080000	3	144	1	999	8951									
8562	Bùa Tẩy Luyện Nhẫn Bậc 14	Un_Refine_T14_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv154\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 14[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1200000	14	7	1200000	3	154	1	999	8952									
8563	Bùa Tẩy Luyện Nhẫn Bậc 15	Un_Refine_T15_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv164\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 15[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1440000	15	7	1440000	3	164	1	999	8953									
8564	Bùa Tẩy Luyện Nhẫn Bậc 16	Un_Refine_T16_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv174\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 16[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1540000	16	7	1540000	3	174	1	999	8954									
8565	Bùa Tẩy Luyện Nhẫn Bậc 17	Un_Refine_T17_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv184\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 17[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1680000	17	7	1680000	3	184	1	999	8955									
8566	Bùa Tẩy Luyện Nhẫn Bậc 18	Un_Refine_T18_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv194\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 18[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1200000	18	7	1200000	3	194	1	999	8956									
8567	Bùa Tẩy Luyện Nhẫn Bậc 19	Un_Refine_T19_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv204\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 19[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1200000	19	7	1200000	3	204	1	999	8957									
8568	Bùa Tẩy Luyện Nhẫn Bậc 20	Un_Refine_T20_Ring_Q1		36	8556		UnidentifyRefineStone	1	8556	Cấp giám định: Lv214\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Nhẫn Bậc 20[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1200000	20	7	1200000	3	214	1	999	8958									
9371	Bùa Tẩy Luyện Ngọc Bội Bậc 7	Un_Refine_T7_Pendant_Q1		36	8569		UnidentifyRefineStone	1	8569	Cấp giám định: Lv86\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Ngọc Bội Bậc 7[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	200000	7	7	200000	3	86	1	1	9341									
8569	Bùa Tẩy Luyện Ngọc Bội Bậc 8	Un_Refine_T8_Pendant_Q1		36	8569		UnidentifyRefineStone	1	8569	Cấp giám định: Lv96\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Ngọc Bội Bậc 8[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	300000	8	7	300000	3	96	1	999	8959									
8570	Bùa Tẩy Luyện Ngọc Bội Bậc 9	Un_Refine_T9_Pendant_Q1		36	8569		UnidentifyRefineStone	1	8569	Cấp giám định: Lv106\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Ngọc Bội Bậc 9[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	380000	9	7	380000	3	106	1	999	8960									
8571	Bùa Tẩy Luyện Ngọc Bội Bậc 10	Un_Refine_T10_Pendant_Q1		36	8569		UnidentifyRefineStone	1	8569	Cấp giám định: Lv116\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Ngọc Bội Bậc 10[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	540000	10	7	540000	3	116	1	999	8961									
8572	Bùa Tẩy Luyện Ngọc Bội Bậc 11	Un_Refine_T11_Pendant_Q1		36	8569		UnidentifyRefineStone	1	8569	Cấp giám định: Lv126\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Ngọc Bội Bậc 11[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	760000	11	7	760000	3	126	1	999	8962									
8573	Bùa Tẩy Luyện Ngọc Bội Bậc 12	Un_Refine_T12_Pendant_Q1		36	8569		UnidentifyRefineStone	1	8569	Cấp giám định: Lv136\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Ngọc Bội Bậc 12[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	940000	12	7	940000	3	136	1	999	8963									
8574	Bùa Tẩy Luyện Ngọc Bội Bậc 13	Un_Refine_T13_Pendant_Q1		36	8569		UnidentifyRefineStone	1	8569	Cấp giám định: Lv146\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Ngọc Bội Bậc 13[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1080000	13	7	1080000	3	146	1	999	8964									
8575	Bùa Tẩy Luyện Ngọc Bội Bậc 14	Un_Refine_T14_Pendant_Q1		36	8569		UnidentifyRefineStone	1	8569	Cấp giám định: Lv156\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Ngọc Bội Bậc 14[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1200000	14	7	1200000	3	156	1	999	8965									
8576	Bùa Tẩy Luyện Ngọc Bội Bậc 15	Un_Refine_T15_Pendant_Q1		36	8569		UnidentifyRefineStone	1	8569	Cấp giám định: Lv166\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Ngọc Bội Bậc 15[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1440000	15	7	1440000	3	166	1	999	8966									
8577	Bùa Tẩy Luyện Ngọc Bội Bậc 16	Un_Refine_T16_Pendant_Q1		36	8569		UnidentifyRefineStone	1	8569	Cấp giám định: Lv176\nGiám định sẽ nhận thuộc tính kèm [FFFE0D]Bùa Tẩy Luyện Ngọc Bội Bậc 16[-], dùng Bạc có thể đưa thuộc tính tẩy luyện lên trang bị cùng cấp hoặc cao hơn	1540000	16	7	1540000	3	176	1	999	8967									
